2820983214,PF10093,none,none,none,none
2515154196,PF10093,none,none,none,none
2784746783,PF10093,none,none,none,none
2556921656,PF10093,none,none,none,none
2523231067,PF10093,none,none,none,none
2619619034,PF10093,none,none,none,none
2599185223,PF10093,none,none,none,none
2593339134,PF10093,none,none,none,none
2835340356,PF10093,none,none,none,none
2595698206,PF10093,none,none,none,none
2519899699,PF10093,none,none,none,none
2503754048,PF10093,none,none,none,none
2523533556,PF10093,none,none,none,none
2740891830,PF10093,none,none,none,none
2861602684,PF10093,2861602960,Ga0415245_01_296002_297111 uncharacterized repeat protein (TIGR03837 family) [Parapusillimonas granuli DSM 18079],3.2e-123,409.5
2860185434,PF10093,none,none,none,none
2820994125,PF10093,none,none,none,none
2788499879,PF10093,none,none,none,none
2534682365,PF10093,none,none,none,none
2519899693,PF10093,none,none,none,none
2634166337,PF10093,none,none,none,none
2651870126,PF10093,2653870491,"Ga0104426_10736 conserved hypothetical protein, PP_1857 family [Thauera chlorobenzoica 3CB-1]",2.4e-141,468.8
2706795030,PF10093,none,none,none,none
2524023225,PF10093,2524525076,"H559DRAFT_02715 conserved hypothetical protein, PP_1857 family [Chitinilyticum aquatile DSM 21506]",2e-139,462.5
2829988960,PF10093,none,none,none,none
2526164742,PF10093,none,none,none,none
648028026,PF10093,none,none,none,none
2671180026,PF10093,none,none,none,none
2540341199,PF10093,none,none,none,none
2606217707,PF10093,none,none,none,none
2844874844,PF10093,2844875196,Ga0326542_01_414713_415795 uncharacterized repeat protein (TIGR03837 family) [Pigmentiphaga litoralis SAS39],4.4e-127,422.5
646564565,PF10093,none,none,none,none
2622736499,PF10093,none,none,none,none
2617270926,PF10093,none,none,none,none
2622736594,PF10093,none,none,none,none
2861563776,PF10093,none,none,none,none
2861582252,PF10093,none,none,none,none
2506520014,PF10093,none,none,none,none
2515154172,PF10093,none,none,none,none
2515154091,PF10093,none,none,none,none
3300005212,PF10093,none,none,none,none
2784746789,PF10093,none,none,none,none
2756170166,PF10093,none,none,none,none
2524023151,PF10093,2524255657,"H607DRAFT_1580 conserved hypothetical protein, PP_1857 family [Tepidiphilus margaritifer DSM 15129]",3.5e-119,395.2
2619618996,PF10093,none,none,none,none
2802428851,PF10093,2802688653,Ga0310527_103346 uncharacterized repeat protein (TIGR03837 family) [Pelomonas saccharophila DSM 654],1.5e-117,391.1
2687453813,PF10093,2690312013,"Ga0115461_106175 conserved hypothetical protein, PP_1857 family [Duganella sp. CF458]",8.9e-148,490.7
2606217509,PF10093,none,none,none,none
2802428826,PF10093,none,none,none,none
2596583626,PF10093,2597116346,"JN05DRAFT_00586 conserved hypothetical protein, PP_1857 family [Zoogloea ramigera ATCC 19544]",1.7e-144,479.8
2830496992,PF10093,none,none,none,none
2596583651,PF10093,none,none,none,none
644736351,PF10093,none,none,none,none
644736326,PF10093,none,none,none,none
2841224620,PF10093,none,none,none,none
2802429319,PF10093,none,none,none,none
2519899509,PF10093,none,none,none,none
2588254304,PF10093,none,none,none,none
2703719062,PF10093,none,none,none,none
2747843224,PF10093,2751143924,Ga0181134_0080 uncharacterized repeat protein (TIGR03837 family) [Janthinobacterium sp. 67],2.5e-145,482.6
2818991235,PF10093,none,none,none,none
2524614539,PF10093,none,none,none,none
2524614880,PF10093,none,none,none,none
2827964551,PF10093,none,none,none,none
2824226513,PF10093,none,none,none,none
2756170386,PF10093,2757231496,Ga0215675_2725 uncharacterized repeat protein (TIGR03837 family) [Vogesella indigofera DSM 3303],6.6e-158,523.3
2829745981,PF10093,none,none,none,none
2756170281,PF10093,none,none,none,none
2617270778,PF10093,none,none,none,none
2654588117,PF10093,none,none,none,none
2561511083,PF10093,none,none,none,none
2519103187,PF10093,none,none,none,none
2770939606,PF10093,none,none,none,none
2671180222,PF10093,2671890069,Ga0116911_101153 hypothetical protein [Alicycliphilus propanilivorax EPL6],8.8e-120,397.8
2582581276,PF10093,none,none,none,none
2523533622,PF10093,none,none,none,none
2861520306,PF10093,none,none,none,none
2806310544,PF10093,none,none,none,none
2786546167,PF10093,none,none,none,none
2568526009,PF10093,none,none,none,none
2827628540,PF10093,none,none,none,none
2593339240,PF10093,none,none,none,none
2657245272,PF10093,none,none,none,none
2799112273,PF10093,none,none,none,none
2596583573,PF10093,none,none,none,none
2565956506,PF10093,none,none,none,none
2724679821,PF10093,none,none,none,none
2675903159,PF10093,none,none,none,none
2623621020,PF10093,none,none,none,none
2828645483,PF10093,none,none,none,none
2754412714,PF10093,none,none,none,none
2687453688,PF10093,2689740773,"Ga0115519_106116 conserved hypothetical protein, PP_1857 family [Variovorax sp. OV329]",2.1e-121,403.9
2700988695,PF10093,none,none,none,none
2619619112,PF10093,none,none,none,none
2651870107,PF10093,none,none,none,none
2634166316,PF10093,none,none,none,none
2574179751,PF10093,none,none,none,none
2645727612,PF10093,none,none,none,none
2634166282,PF10093,none,none,none,none
2545555856,PF10093,2545743176,"L880DRAFT_03106 conserved hypothetical protein, PP_1857 family [Curvibacter gracilis ATCC BAA-807]",1e-115,385.3
2599185208,PF10093,2599596149,"Ga0056037_02383 conserved hypothetical protein, PP_1857 family [Rheinheimera pacifica DSM 17616]",1.2e-145,483.1
2693429895,PF10093,none,none,none,none
2829864053,PF10093,none,none,none,none
2788499858,PF10093,none,none,none,none
2708742389,PF10093,none,none,none,none
2845000861,PF10093,none,none,none,none
2524614682,PF10093,none,none,none,none
2576861831,PF10093,none,none,none,none
2775506725,PF10093,none,none,none,none
2516493021,PF10093,none,none,none,none
2524614761,PF10093,none,none,none,none
2506520042,PF10093,none,none,none,none
2784746746,PF10093,none,none,none,none
2828341930,PF10093,none,none,none,none
2521172629,PF10093,none,none,none,none
2517572248,PF10093,none,none,none,none
3300004556,PF10093,none,none,none,none
2597490340,PF10093,2599031828,"Ga0061120_01662 conserved hypothetical protein, PP_1857 family [Azotobacter beijerinckii DSM 378]",4.5e-155,514.4
2563366531,PF10093,none,none,none,none
2508501111,PF10093,none,none,none,none
2846851562,PF10093,none,none,none,none
2832354953,PF10093,none,none,none,none
2615840715,PF10093,none,none,none,none
2827992976,PF10093,none,none,none,none
2595699008,PF10093,none,none,none,none
2506520048,PF10093,none,none,none,none
2690315678,PF10093,none,none,none,none
2824784629,PF10093,none,none,none,none
2770939553,PF10093,none,none,none,none
2517572235,PF10093,none,none,none,none
2521172654,PF10093,none,none,none,none
2718217654,PF10093,none,none,none,none
2517487019,PF10093,none,none,none,none
2558860993,PF10093,none,none,none,none
2596583579,PF10093,2596944721,"IP95DRAFT_02009 conserved hypothetical protein, PP_1857 family [Extensimonas vulgaris CGMCC 1.10977]",1.3e-126,420.0
2663762747,PF10093,none,none,none,none
2523533599,PF10093,none,none,none,none
2509276056,PF10093,none,none,none,none
2687453682,PF10093,none,none,none,none
2806310688,PF10093,none,none,none,none
2718218463,PF10093,none,none,none,none
2693429871,PF10093,none,none,none,none
2593339162,PF10093,2595190774,"NA59DRAFT_01272 conserved hypothetical protein, PP_1857 family [Thioalkalimicrobium microaerophilus ASL8-2]",3.7e-141,467.9
2684622995,PF10093,none,none,none,none
2788499852,PF10093,none,none,none,none
2708742383,PF10093,none,none,none,none
2561511141,PF10093,none,none,none,none
2517572136,PF10093,2517866392,"C556DRAFT_02530 conserved hypothetical protein, PP_1857 family [Chitiniphilus shinanonensis DSM 23277]",1.6e-145,482.6
2770939627,PF10093,none,none,none,none
2561511136,PF10093,none,none,none,none
2585428074,PF10093,none,none,none,none
2616644818,PF10093,none,none,none,none
2617270759,PF10093,none,none,none,none
2571042914,PF10093,none,none,none,none
2756170239,PF10093,none,none,none,none
2639762897,PF10093,none,none,none,none
2524614512,PF10093,none,none,none,none
2513020048,PF10093,none,none,none,none
2509601028,PF10093,none,none,none,none
2690315921,PF10093,none,none,none,none
2781126053,PF10093,none,none,none,none
2786546856,PF10093,none,none,none,none
2849187315,PF10093,none,none,none,none
2636416020,PF10093,none,none,none,none
2830092112,PF10093,none,none,none,none
2526164510,PF10093,none,none,none,none
2510065085,PF10093,none,none,none,none
2596583694,PF10093,none,none,none,none
2831893208,PF10093,none,none,none,none
2503692001,PF10093,none,none,none,none
2811994875,PF10093,none,none,none,none
2731639185,PF10093,none,none,none,none
2751186035,PF10093,none,none,none,none
2728369263,PF10093,none,none,none,none
2757320361,PF10093,none,none,none,none
2675902965,PF10093,none,none,none,none
2754412940,PF10093,2756148936,Ga0215648_11098 uncharacterized repeat protein (TIGR03837 family) [Sphaerotilus hippei DSM 566],4.8e-112,372.6
2754412937,PF10093,none,none,none,none
2510065016,PF10093,none,none,none,none
2528768223,PF10093,none,none,none,none
2773857660,PF10093,none,none,none,none
2802428807,PF10093,none,none,none,none
2619618823,PF10093,none,none,none,none
2806310415,PF10093,none,none,none,none
2523533609,PF10093,none,none,none,none
2585428173,PF10093,none,none,none,none
2791354868,PF10093,none,none,none,none
2585428090,PF10093,none,none,none,none
2824869737,PF10093,none,none,none,none
2503982036,PF10093,none,none,none,none
2808606956,PF10093,none,none,none,none
2512564091,PF10093,none,none,none,none
2756170233,PF10093,none,none,none,none
2524614838,PF10093,none,none,none,none
2818991319,PF10093,none,none,none,none
2541046957,PF10093,none,none,none,none
2728369481,PF10093,none,none,none,none
2517487021,PF10093,none,none,none,none
2861426075,PF10093,none,none,none,none
2833993065,PF10093,none,none,none,none
2824472061,PF10093,none,none,none,none
2751185712,PF10093,none,none,none,none
2784746679,PF10093,2784965895,Ga0227276_11535 uncharacterized repeat protein (TIGR03837 family) [Shewanella fodinae 74A],2.4e-141,468.9
2738541273,PF10093,none,none,none,none
2639762615,PF10093,none,none,none,none
2784746774,PF10093,none,none,none,none
2515154161,PF10093,2515876934,"B145DRAFT_03220 conserved hypothetical protein, PP_1857 family [Uliginosibacterium gangwonense DSM 18521]",5.8e-153,507.5
2690315640,PF10093,none,none,none,none
2667527396,PF10093,none,none,none,none
2506783048,PF10093,none,none,none,none
2574179763,PF10093,2574409841,"BR61DRAFT_01572 conserved hypothetical protein, PP_1857 family [Caenimonas koreensis DSM 17982]",5.4e-126,418.6
2828580265,PF10093,none,none,none,none
2634166353,PF10093,none,none,none,none
2681812935,PF10093,none,none,none,none
2781125709,PF10093,none,none,none,none
2816332132,PF10093,2816467633,Ga0310718_108259 uncharacterized repeat protein (TIGR03837 family) [Variovorax sp. T529 (v2)],8e-120,398.9
2840719578,PF10093,none,none,none,none
646311968,PF10093,none,none,none,none
2667527378,PF10093,none,none,none,none
2724679813,PF10093,none,none,none,none
2606217763,PF10093,none,none,none,none
2861639327,PF10093,none,none,none,none
2509276019,PF10093,none,none,none,none
2671180042,PF10093,none,none,none,none
2596583536,PF10093,none,none,none,none
2818991418,PF10093,none,none,none,none
2695420943,PF10093,none,none,none,none
2523533538,PF10093,none,none,none,none
2824222098,PF10093,none,none,none,none
2687453759,PF10093,none,none,none,none
2839410141,PF10093,none,none,none,none
2634166359,PF10093,none,none,none,none
2706795029,PF10093,none,none,none,none
2593339127,PF10093,none,none,none,none
646311962,PF10093,none,none,none,none
2824155534,PF10093,2824156338,Ga0215865_805 uncharacterized repeat protein (TIGR03837 family) [Cupriavidus alkaliphilus SrRBr-232],1.8e-152,506.1
2599185230,PF10093,none,none,none,none
2731639227,PF10093,none,none,none,none
2816332138,PF10093,none,none,none,none
2788499860,PF10093,none,none,none,none
2860298897,PF10093,2860301896,Ga0416762_13_111505_112740 uncharacterized repeat protein (TIGR03837 family) [Leptothrix sp. C29],2.1e-117,390.4
2740891854,PF10093,none,none,none,none
2523533532,PF10093,none,none,none,none
2675903161,PF10093,none,none,none,none
2695420949,PF10093,none,none,none,none
2833569056,PF10093,none,none,none,none
2770939516,PF10093,none,none,none,none
2728369465,PF10093,none,none,none,none
2563366509,PF10093,none,none,none,none
2597490378,PF10093,none,none,none,none
2795385473,PF10093,none,none,none,none
2784746790,PF10093,none,none,none,none
649633083,PF10093,none,none,none,none
2515154011,PF10093,none,none,none,none
650377986,PF10093,none,none,none,none
2524614759,PF10093,2525716594,"G486DRAFT_03164 conserved hypothetical protein, PP_1857 family [Comamonas composti DSM 21721]",1.4e-121,404.0
2516493019,PF10093,none,none,none,none
2524614654,PF10093,none,none,none,none
2510065059,PF10093,none,none,none,none
2619618961,PF10093,none,none,none,none
2596583648,PF10093,none,none,none,none
2828395373,PF10093,none,none,none,none
2823788310,PF10093,2823789272,Ga0365351_963 uncharacterized repeat protein (TIGR03837 family) [Dechloromonas sp. SG708],2.1e-137,456.2
2675903215,PF10093,none,none,none,none
2524023148,PF10093,none,none,none,none
2582581265,PF10093,none,none,none,none
2706794918,PF10093,2708473692,"Ga0139007_116110 conserved hypothetical protein, PP_1857 family [Noviherbaspirillum suwonense DSM 26001]",5.9e-148,491.3
2526164522,PF10093,none,none,none,none
2861381790,PF10093,none,none,none,none
2593339253,PF10093,2595505724,"MZ34DRAFT_0211 conserved hypothetical protein, PP_1857 family [Thioalkalimicrobium sp. ALE5]",1e-138,459.4
2799112260,PF10093,none,none,none,none
2757320359,PF10093,none,none,none,none
2588254267,PF10093,none,none,none,none
2524614800,PF10093,none,none,none,none
2524614877,PF10093,2526130132,"F595DRAFT_0330 conserved hypothetical protein, PP_1857 family [Perlucidibaca piscinae DSM 21586]",6.7e-128,424.0
2861281385,PF10093,none,none,none,none
2524614557,PF10093,none,none,none,none
2814123445,PF10093,none,none,none,none
2827986130,PF10093,none,none,none,none
2863055337,PF10093,none,none,none,none
2770939615,PF10093,none,none,none,none
2503283023,PF10093,none,none,none,none
2802429730,PF10093,2806282126,Ga0310521_3527 uncharacterized repeat protein (TIGR03837 family) [Rivibacter subsaxonicus DSM 19570],8.1e-122,404.6
2667527436,PF10093,none,none,none,none
2778260932,PF10093,none,none,none,none
2833707121,PF10093,none,none,none,none
2814123535,PF10093,none,none,none,none
2756170201,PF10093,2756505215,Ga0213550_0694 uncharacterized repeat protein (TIGR03837 family) [Simplicispira sp. 110],2.1e-123,409.8
2615840523,PF10093,none,none,none,none
2751185488,PF10093,none,none,none,none
2516653058,PF10093,none,none,none,none
2602042032,PF10093,none,none,none,none
2556921006,PF10093,none,none,none,none
2863389319,PF10093,none,none,none,none
2517572074,PF10093,none,none,none,none
2563366600,PF10093,none,none,none,none
2684623005,PF10093,2686400809,"Ga0115468_108368 conserved hypothetical protein, PP_1857 family [Massilia sp. PDC64]",3.6e-142,472.4
2684623072,PF10093,none,none,none,none
2596583642,PF10093,none,none,none,none
2524023142,PF10093,none,none,none,none
2526164528,PF10093,none,none,none,none
2504643012,PF10093,none,none,none,none
2593339259,PF10093,none,none,none,none
2582581262,PF10093,none,none,none,none
2558309003,PF10093,none,none,none,none
2724679730,PF10093,none,none,none,none
2684623008,PF10093,none,none,none,none
2582581318,PF10093,none,none,none,none
2623620479,PF10093,none,none,none,none
2799112267,PF10093,none,none,none,none
2593339223,PF10093,none,none,none,none
2799112210,PF10093,2799145502,Ga0310503_1405 uncharacterized repeat protein (TIGR03837 family) [Kerstersia gyiorum DSM 16618],1.2e-120,400.7
2561511079,PF10093,none,none,none,none
2861310463,PF10093,2861311765,Ga0415371_04_96618_97814 uncharacterized repeat protein (TIGR03837 family) [Treponema ruminis DSM 103462],2.3e-69,231.6
2654588174,PF10093,none,none,none,none
2778260942,PF10093,none,none,none,none
2861587418,PF10093,none,none,none,none
2556921092,PF10093,none,none,none,none
2516653055,PF10093,none,none,none,none
2829795795,PF10093,none,none,none,none
2617270782,PF10093,none,none,none,none
2517572174,PF10093,none,none,none,none
2770939612,PF10093,none,none,none,none
2561511103,PF10093,none,none,none,none
2561511097,PF10093,none,none,none,none
2721756095,PF10093,none,none,none,none
2522572180,PF10093,none,none,none,none
2515154212,PF10093,none,none,none,none
2509601017,PF10093,none,none,none,none
2824486690,PF10093,none,none,none,none
2681813549,PF10093,none,none,none,none
2756170271,PF10093,none,none,none,none
2642422591,PF10093,none,none,none,none
2778260948,PF10093,none,none,none,none
2505679006,PF10093,none,none,none,none
2654588109,PF10093,none,none,none,none
2503982003,PF10093,none,none,none,none
2517572073,PF10093,none,none,none,none
2617270766,PF10093,none,none,none,none
2617270788,PF10093,none,none,none,none
2708742461,PF10093,none,none,none,none
2824265639,PF10093,2824268146,Ga0372431_2508 uncharacterized repeat protein (TIGR03837 family) [Litorivivens lipolytica CECT 8654],3.5e-146,484.6
2808606819,PF10093,none,none,none,none
2828382032,PF10093,none,none,none,none
2524023145,PF10093,none,none,none,none
2859454378,PF10093,none,none,none,none
2599185149,PF10093,none,none,none,none
2861680764,PF10093,none,none,none,none
2623620509,PF10093,none,none,none,none
2827971030,PF10093,none,none,none,none
2860287371,PF10093,none,none,none,none
646564506,PF10093,none,none,none,none
2622736519,PF10093,none,none,none,none
2597490375,PF10093,none,none,none,none
646564571,PF10093,none,none,none,none
2770939582,PF10093,none,none,none,none
2503538021,PF10093,none,none,none,none
2622736580,PF10093,none,none,none,none
2617270932,PF10093,none,none,none,none
2639763100,PF10093,none,none,none,none
2728369512,PF10093,none,none,none,none
2515154085,PF10093,none,none,none,none
2515154111,PF10093,2515623689,"A3IKDRAFT_03330 conserved hypothetical protein, PP_1857 family [Thiothrix flexilis DSM 14609]",1.9e-131,436.3
2784746773,PF10093,none,none,none,none
2524614659,PF10093,none,none,none,none
2508501023,PF10093,none,none,none,none
2524614723,PF10093,none,none,none,none
2546825533,PF10093,none,none,none,none
2861295632,PF10093,none,none,none,none
2775506710,PF10093,none,none,none,none
2784132052,PF10093,none,none,none,none
2734482797,PF10093,none,none,none,none
2788499883,PF10093,none,none,none,none
2634166354,PF10093,none,none,none,none
2634166323,PF10093,none,none,none,none
2684622849,PF10093,none,none,none,none
2667527391,PF10093,none,none,none,none
2695420933,PF10093,none,none,none,none
2861736478,PF10093,none,none,none,none
2740891859,PF10093,none,none,none,none
2724679919,PF10093,none,none,none,none
2596583531,PF10093,none,none,none,none
2675903016,PF10093,none,none,none,none
2545824540,PF10093,none,none,none,none
2606217764,PF10093,none,none,none,none
2545555869,PF10093,none,none,none,none
2599185237,PF10093,none,none,none,none
646311965,PF10093,none,none,none,none
2731639257,PF10093,none,none,none,none
2634166329,PF10093,none,none,none,none
2684622843,PF10093,none,none,none,none
2781125609,PF10093,none,none,none,none
2595698212,PF10093,none,none,none,none
2671180135,PF10093,none,none,none,none
2523533535,PF10093,none,none,none,none
2818991462,PF10093,none,none,none,none
2509276063,PF10093,none,none,none,none
2795385474,PF10093,none,none,none,none
2617270835,PF10093,none,none,none,none
2718217661,PF10093,none,none,none,none
2770939588,PF10093,2771934109,Ga0244640_104314 uncharacterized repeat protein (TIGR03837 family) [Achromobacter marplatensis CECT 7342],1.8e-134,447.1
2512047087,PF10093,none,none,none,none
2770939485,PF10093,none,none,none,none
2770939511,PF10093,none,none,none,none
2513237078,PF10093,none,none,none,none
2770939566,PF10093,2771837319,Ga0244522_10526 uncharacterized repeat protein (TIGR03837 family) [Neisseria gonorrhoeae DSM 9188],1.9e-114,379.6
2507262031,PF10093,none,none,none,none
2582581871,PF10093,none,none,none,none
2524614729,PF10093,none,none,none,none
2515154016,PF10093,none,none,none,none
2784746797,PF10093,none,none,none,none
2571042913,PF10093,none,none,none,none
2585428073,PF10093,none,none,none,none
2585428190,PF10093,none,none,none,none
2556921039,PF10093,none,none,none,none
2770939620,PF10093,none,none,none,none
2517572146,PF10093,none,none,none,none
2838091430,PF10093,none,none,none,none
2509887034,PF10093,none,none,none,none
2675903689,PF10093,none,none,none,none
2681813506,PF10093,none,none,none,none
2506210028,PF10093,none,none,none,none
2522572156,PF10093,none,none,none,none
2721755902,PF10093,none,none,none,none
2599185171,PF10093,none,none,none,none
2651870304,PF10093,none,none,none,none
2728369219,PF10093,none,none,none,none
644736393,PF10093,none,none,none,none
2814123040,PF10093,none,none,none,none
2675903220,PF10093,none,none,none,none
2806310418,PF10093,none,none,none,none
2773857760,PF10093,none,none,none,none
2526164517,PF10093,none,none,none,none
2786546136,PF10093,none,none,none,none
2524023070,PF10093,none,none,none,none
2786546141,PF10093,none,none,none,none
2802429348,PF10093,none,none,none,none
644736377,PF10093,none,none,none,none
2518645606,PF10093,none,none,none,none
2856442703,PF10093,none,none,none,none
2698536694,PF10093,none,none,none,none
2724679791,PF10093,none,none,none,none
2844862658,PF10093,none,none,none,none
2619618824,PF10093,none,none,none,none
2823648918,PF10093,none,none,none,none
2693430036,PF10093,none,none,none,none
2844605367,PF10093,none,none,none,none
2870593509,PF10093,none,none,none,none
2773857667,PF10093,none,none,none,none
2724679708,PF10093,none,none,none,none
2510065011,PF10093,none,none,none,none
2634166902,PF10093,none,none,none,none
2503982046,PF10093,none,none,none,none
2734482175,PF10093,none,none,none,none
2827613928,PF10093,none,none,none,none
2571042919,PF10093,none,none,none,none
2585428174,PF10093,none,none,none,none
2509601025,PF10093,none,none,none,none
2522572051,PF10093,none,none,none,none
2636415982,PF10093,none,none,none,none
2585427609,PF10093,none,none,none,none
2756170243,PF10093,none,none,none,none
2840502759,PF10093,none,none,none,none
2756170234,PF10093,none,none,none,none
2687453782,PF10093,none,none,none,none
2526164764,PF10093,2527246732,"K225DRAFT_02839 conserved hypothetical protein, PP_1857 family [Acidovorax sp. JHL-9]",1.2e-126,420.6
2861683924,PF10093,none,none,none,none
2671180077,PF10093,none,none,none,none
2772190835,PF10093,none,none,none,none
2545555826,PF10093,none,none,none,none
2731639218,PF10093,none,none,none,none
2788499828,PF10093,none,none,none,none
2693429906,PF10093,none,none,none,none
2582580746,PF10093,none,none,none,none
2634166311,PF10093,none,none,none,none
2667527237,PF10093,none,none,none,none
2582580731,PF10093,none,none,none,none
2681812894,PF10093,2682061247,"Ga0111604_115108 conserved hypothetical protein, PP_1857 family [Sphaerotilus natans ATCC 13338]",9.4e-116,384.8
2508501011,PF10093,none,none,none,none
2864836148,PF10093,none,none,none,none
2784746741,PF10093,none,none,none,none
2515154154,PF10093,2515849610,"B092DRAFT_01767 conserved hypothetical protein, PP_1857 family [Oligella ureolytica DSM 18253]",3.2e-111,369.3
2615840718,PF10093,none,none,none,none
2579779158,PF10093,none,none,none,none
2784746736,PF10093,none,none,none,none
2515154123,PF10093,2515691652,"B025DRAFT_04768 conserved hypothetical protein, PP_1857 family [Burkholderia sp. JPY347]",5.9e-145,481.4
2827976805,PF10093,none,none,none,none
2506520045,PF10093,none,none,none,none
2508501066,PF10093,none,none,none,none
2870638204,PF10093,none,none,none,none
2524614766,PF10093,none,none,none,none
