gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2587797037	542	82.2	1	538	1	535	0.0e+00	897.9	KO:K00335	NADH-quinone oxidoreductase subunit F [EC:1.6.5.3]	EC:1.6.5.3	Yes
2587797038	162	82.5	1	160	1	160	0.0e+00	273.5	KO:K00334	NADH-quinone oxidoreductase subunit E [EC:1.6.5.3]	EC:1.6.5.3	Yes
2587797039	602	91.4	1	602	1	602	0.0e+00	1147.1	KO:K00335	NADH-quinone oxidoreductase subunit F [EC:1.6.5.3]	EC:1.6.5.3	Yes
2587797040	125	79.2	1	125	1	125	0.0e+00	213.8	KO:K17992	NADP-reducing hydrogenase subunit HndB [EC:1.12.1.3]	EC:1.12.1.3	Yes
2587797041	163	84.7	1	162	1	163	0.0e+00	287.7	KO:K00334	NADH-quinone oxidoreductase subunit E [EC:1.6.5.3]	EC:1.6.5.3	Yes
2587797042	301	85.4	1	301	1	301	0.0e+00	535	KO:K00603	glutamate formiminotransferase [EC:2.1.2.5]	EC:2.1.2.5	Yes
2587797043	254	64	1	252	1	253	0.0e+00	342.8	KO:K01092	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	EC:3.1.3.25	Yes
2587797044	538	63.8	1	538	1	538	0.0e+00	704.9	KO:K05515	penicillin-binding protein 2		Yes
2587797045	464	72.7	1	464	1	464	0.0e+00	696.8	KO:K01885	glutamyl-tRNA synthetase [EC:6.1.1.17]	EC:6.1.1.17	Yes
2587797048	145	77.1	1	144	1	144	0.0e+00	218.8	KO:K09117	hypothetical protein		Yes
2587797050	147	75.9	1	145	1	145	0.0e+00	233.8	KO:K01808	ribose 5-phosphate isomerase B [EC:5.3.1.6]	EC:5.3.1.6	Yes
2587797051	200	74.6	3	199	2	198	0.0e+00	312	KO:K01356	repressor LexA [EC:3.4.21.88]	EC:3.4.21.88	Yes
2587797053	804	82.1	1	804	1	804	0.0e+00	1321.6	KO:K02469	DNA gyrase subunit A [EC:5.99.1.3]	EC:5.99.1.3	Yes
2587797054	638	78.7	1	638	1	638	0.0e+00	1053.5	KO:K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	EC:6.1.1.10	Yes
2587797056	318	77.7	1	318	1	318	0.0e+00	545.4	KO:K00965	UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]	EC:2.7.7.12	Yes
2587797057	350	65.5	1	347	1	348	0.0e+00	473	KO:K00849	galactokinase [EC:2.7.1.6]	EC:2.7.1.6	Yes
2587797058	500	91.8	1	500	1	500	0.0e+00	956.1	KO:K02035	peptide/nickel transport system substrate-binding protein		Yes
2587797059	335	93.4	1	335	1	335	0.0e+00	630.6	KO:K02033	peptide/nickel transport system permease protein		Yes
2587797060	290	91	1	290	1	290	0.0e+00	530	KO:K02034	peptide/nickel transport system permease protein		Yes
2587797061	320	83.1	1	319	1	319	0.0e+00	547.4	KO:K02031	peptide/nickel transport system ATP-binding protein		Yes
2587797062	327	87	1	323	1	323	0.0e+00	586.3	KO:K02032	peptide/nickel transport system ATP-binding protein		Yes
2587797063	135	52.2	1	135	1	136	3.0e-38	159.8	KO:K09825	Fur family transcriptional regulator, peroxide stress response regulator		Yes
2587797064	212	84.8	1	211	1	211	0.0e+00	396.7	KO:K03386	peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]	EC:1.11.1.15	Yes
2587797065	127	74.4	1	125	1	125	0.0e+00	208.8	KO:K05919	superoxide reductase [EC:1.15.1.2]	EC:1.15.1.2	Yes
2587797066	834	78.2	20	831	4	816	0.0e+00	1268.4	KO:K17686	Cu+-exporting ATPase [EC:3.6.3.54]	EC:3.6.3.54	Yes
2587797070	85	39.1	1	80	1	86	1.8e-09	63.5	KO:K08982	putative membrane protein		Yes
2587797071	66	45.6	2	66	3	67	3.8e-07	55.5	KO:K08982	putative membrane protein		Yes
2587797074	183	82.3	1	181	1	181	0.0e+00	317.4	KO:K00857	thymidine kinase [EC:2.7.1.21]	EC:2.7.1.21	Yes
2587797075	602	76.4	1	602	1	600	0.0e+00	977.2	KO:K01119	2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]	EC:3.1.3.6	Yes
2587797075	602	76.4	1	602	1	600	0.0e+00	977.2	KO:K01119	2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]	EC:3.1.4.16	Yes
2587797077	212	77.5	1	209	1	209	0.0e+00	338.2	KO:K01926	redox-sensing transcriptional repressor		Yes
2587797078	160	73.1	1	160	1	160	0.0e+00	247.7	KO:K05569	multicomponent Na+:H+ antiporter subunit E		Yes
2587797079	85	89.4	1	85	1	85	2.5e-35	149.4	KO:K05570	multicomponent Na+:H+ antiporter subunit F		Yes
2587797080	106	88.7	1	106	1	106	0.0e+00	188.3	KO:K05571	multicomponent Na+:H+ antiporter subunit G		Yes
2587797082	239	80.7	1	238	1	238	0.0e+00	388.3	KO:K05566	multicomponent Na+:H+ antiporter subunit B		Yes
2587797083	113	84.1	1	113	2	114	0.0e+00	191.4	KO:K05567	multicomponent Na+:H+ antiporter subunit C		Yes
2587797084	449	72	1	449	1	450	0.0e+00	671.8	KO:K05568	multicomponent Na+:H+ antiporter subunit D		Yes
2587797085	613	77	1	613	1	614	0.0e+00	993	KO:K00342	NADH-quinone oxidoreductase subunit M [EC:1.6.5.3]	EC:1.6.5.3	Yes
2587797086	293	89.1	1	293	1	293	0.0e+00	542.7	KO:K00337	NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]	EC:1.6.5.3	Yes
2587797087	180	92.2	1	180	1	180	0.0e+00	362.8	KO:K00331	NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]	EC:1.6.5.3	Yes
2587797088	176	72.7	1	176	1	176	0.0e+00	280	KO:K00332	NADH-quinone oxidoreductase subunit C [EC:1.6.5.3]	EC:1.6.5.3	Yes
2587797089	367	88	1	367	1	367	0.0e+00	673.3	KO:K00333	NADH-quinone oxidoreductase subunit D [EC:1.6.5.3]	EC:1.6.5.3	Yes
2587797090	616	86.5	1	616	1	616	0.0e+00	1131.7	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.13	Yes
2587797090	616	86.5	1	616	1	616	0.0e+00	1131.7	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.14	Yes
2587797093	175	50.5	9	174	7	195	5.8e-42	172.6	KO:K07141	molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]	EC:2.7.7.76	Yes
2587797104	200	59.4	1	197	1	195	0.0e+00	228.4	KO:K07141	molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]	EC:2.7.7.76	Yes
2587797105	143	62.9	1	143	1	143	0.0e+00	198.7	KO:K00567	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	EC:2.1.1.63	Yes
2587797108	280	56.5	55	280	3	229	0.0e+00	255.8	KO:K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	EC:3.1.4.46	Yes
2587797109	393	92.9	1	393	1	391	0.0e+00	723.4	KO:K00639	glycine C-acetyltransferase [EC:2.3.1.29]	EC:2.3.1.29	Yes
2587797110	343	88.6	1	343	1	343	0.0e+00	634.4	KO:K00060	threonine 3-dehydrogenase [EC:1.1.1.103]	EC:1.1.1.103	Yes
2587797111	446	76.9	1	445	1	444	0.0e+00	693.3	KO:K03312	glutamate:Na+ symporter, ESS family		Yes
2587797116	454	79.5	1	454	1	454	0.0e+00	748	KO:K01744	aspartate ammonia-lyase [EC:4.3.1.1]	EC:4.3.1.1	Yes
2587797120	343	53.1	1	342	1	337	0.0e+00	352.8	KO:K13787	geranylgeranyl diphosphate synthase, type I [EC:2.5.1.1 2.5.1.10 2.5.1.29]	EC:2.5.1.1	Yes
2587797120	343	53.1	1	342	1	337	0.0e+00	352.8	KO:K13787	geranylgeranyl diphosphate synthase, type I [EC:2.5.1.1 2.5.1.10 2.5.1.29]	EC:2.5.1.10	Yes
2587797120	343	53.1	1	342	1	337	0.0e+00	352.8	KO:K13787	geranylgeranyl diphosphate synthase, type I [EC:2.5.1.1 2.5.1.10 2.5.1.29]	EC:2.5.1.29	Yes
2587797122	204	82.4	1	204	1	204	0.0e+00	358.6	KO:K00876	uridine kinase [EC:2.7.1.48]	EC:2.7.1.48	Yes
2587797123	502	79.7	1	502	1	502	0.0e+00	829.3	KO:K06885			Yes
2587797124	248	64.6	1	246	3	247	0.0e+00	325.5	KO:K03525	type III pantothenate kinase [EC:2.7.1.33]	EC:2.7.1.33	Yes
2587797127	84	63.4	1	82	1	79	3.2e-22	105.9	KO:K09892	cell division protein ZapB		Yes
2587797129	265	73.8	1	256	1	254	0.0e+00	383.6	KO:K01776	glutamate racemase [EC:5.1.1.3]	EC:5.1.1.3	Yes
2587797130	279	67.3	1	278	2	277	0.0e+00	382.5	KO:K06958	UPF0042 nucleotide-binding protein		Yes
2587797132	307	66.3	1	302	1	303	0.0e+00	412.1	KO:K09762	hypothetical protein		Yes
2587797133	151	86.1	1	151	1	151	0.0e+00	267.3	KO:K07738	transcriptional repressor NrdR		Yes
2587797134	156	85.9	1	156	1	156	0.0e+00	267.7	KO:K03624	transcription elongation factor GreA		Yes
2587797135	503	85.5	1	502	1	502	0.0e+00	881.3	KO:K04567	lysyl-tRNA synthetase, class II [EC:6.1.1.6]	EC:6.1.1.6	Yes
2587797138	314	56.7	1	314	1	311	0.0e+00	396	KO:K07170	GAF domain-containing protein		Yes
2587797140	578	82.9	1	578	1	578	0.0e+00	980.7	KO:K06148	ATP-binding cassette, subfamily C, bacterial		Yes
2587797143	336	88.4	1	336	1	336	0.0e+00	616.3	KO:K02031	peptide/nickel transport system ATP-binding protein		Yes
2587797144	330	88.8	2	330	3	331	0.0e+00	604	KO:K02032	peptide/nickel transport system ATP-binding protein		Yes
2587797145	579	89.8	1	579	1	579	0.0e+00	1103.2	KO:K02035	peptide/nickel transport system substrate-binding protein		Yes
2587797146	321	94.4	1	321	1	321	0.0e+00	609	KO:K02033	peptide/nickel transport system permease protein		Yes
2587797147	544	84.5	4	544	3	542	0.0e+00	948.7	KO:K02034	peptide/nickel transport system permease protein		Yes
2587797149	154	60.8	1	148	1	148	0.0e+00	189.9	KO:K07015			Yes
2587797152	423	87.9	1	423	1	423	0.0e+00	745	KO:K03628	transcription termination factor Rho		Yes
2587797153	208	82.2	1	208	1	208	0.0e+00	352.4	KO:K00761	uracil phosphoribosyltransferase [EC:2.4.2.9]	EC:2.4.2.9	Yes
2587797154	361	84.4	1	358	1	358	0.0e+00	610.1	KO:K02835	peptide chain release factor 1		Yes
2587797155	351	72.6	2	351	4	353	0.0e+00	515	KO:K02669	twitching motility protein PilT		Yes
2587797156	488	60.5	1	487	1	476	0.0e+00	588.2	KO:K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	EC:2.7.7.7	Yes
2587797157	310	70.3	1	300	1	300	0.0e+00	433.3	KO:K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	EC:2.5.1.75	Yes
2587797160	265	70.5	1	264	1	263	0.0e+00	389.4	KO:K07001	NTE family protein		Yes
2587797161	282	74.8	1	282	1	282	0.0e+00	449.9	KO:K01151	deoxyribonuclease IV [EC:3.1.21.2]	EC:3.1.21.2	Yes
2587797162	575	73.7	1	575	1	576	0.0e+00	880.2	KO:K01950	NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]	EC:6.3.5.1	Yes
2587797164	209	66.5	1	209	1	200	0.0e+00	279.6	KO:K05566	multicomponent Na+:H+ antiporter subunit B		Yes
2587797165	290	73.6	3	290	2	287	0.0e+00	449.5	KO:K13292	phosphatidylglycerol:prolipoprotein diacylglycerol transferase [EC:2.-.-.-]	EC:2.-	Yes
2587797166	402	82.8	1	402	1	402	0.0e+00	689.1	KO:K15635	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	EC:5.4.2.12	Yes
2587797167	414	54.7	1	410	1	409	0.0e+00	467.6	KO:K02238	competence protein ComEC		Yes
2587797168	150	78.7	1	150	1	150	0.0e+00	255.4	KO:K03711	Fur family transcriptional regulator, ferric uptake regulator		Yes
2587797169	344	88.4	1	344	1	344	0.0e+00	598.2	KO:K02600	N utilization substance protein A		Yes
2587797170	150	62.8	5	149	3	147	0.0e+00	191.8	KO:K09748	ribosome maturation factor RimP		Yes
2587797172	257	58.9	6	251	2	247	0.0e+00	315.8	KO:K08974	putative membrane protein		Yes
2587797173	89	70.9	1	86	1	86	1.2e-32	140.6	KO:K06995			Yes
2587797175	367	83.6	1	366	1	366	0.0e+00	630.6	KO:K00773	queuine tRNA-ribosyltransferase [EC:2.4.2.29]	EC:2.4.2.29	Yes
2587797177	177	76.6	3	177	2	174	0.0e+00	272.7	KO:K02825	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	EC:2.4.2.9	Yes
2587797178	426	70.2	1	423	1	423	0.0e+00	635.2	KO:K03431	phosphoglucosamine mutase [EC:5.4.2.10]	EC:5.4.2.10	Yes
2587797180	261	61.3	1	261	1	261	0.0e+00	328.2	KO:K02493	release factor glutamine methyltransferase [EC:2.1.1.297]	EC:2.1.1.297	Yes
2587797181	151	70.9	1	151	1	151	0.0e+00	213.8	KO:K02939	large subunit ribosomal protein L9		Yes
2587797182	280	71.4	1	280	1	279	0.0e+00	434.1	KO:K00784	ribonuclease Z [EC:3.1.26.11]	EC:3.1.26.11	Yes
2587797184	863	64.3	1	855	1	855	0.0e+00	1120.1	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:2.7.7.72	Yes
2587797184	863	64.3	1	855	1	855	0.0e+00	1120.1	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:3.1.3.-	Yes
2587797184	863	64.3	1	855	1	855	0.0e+00	1120.1	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:3.1.4.-	Yes
2587797185	399	63.5	1	395	1	388	0.0e+00	522.3	KO:K03641	TolB protein		Yes
2587797193	164	48.7	4	155	1	152	3.2e-42	173.3	KO:K06925	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE		Yes
2587797194	792	79.3	5	792	2	788	0.0e+00	1261.1	KO:K01338	ATP-dependent Lon protease [EC:3.4.21.53]	EC:3.4.21.53	Yes
2587797195	194	70.5	1	193	1	193	0.0e+00	285.4	KO:K03978	GTP-binding protein		Yes
2587797196	543	68.9	1	543	1	543	0.0e+00	787.3	KO:K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	EC:6.1.1.19	Yes
2587797197	127	71.4	1	125	1	126	0.0e+00	188	KO:K02834	ribosome-binding factor A		Yes
2587797198	246	80.6	4	245	1	242	0.0e+00	399.8	KO:K07090			Yes
2587797201	343	79.5	1	341	1	341	0.0e+00	561.6	KO:K06941	23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]	EC:2.1.1.192	Yes
2587797203	288	76.7	1	287	1	287	0.0e+00	446.4	KO:K06949	ribosome biogenesis GTPase [EC:3.6.1.-]	EC:3.6.1.-	Yes
2587797206	133	78.4	7	131	3	127	0.0e+00	208.4	KO:K01489	cytidine deaminase [EC:3.5.4.5]	EC:3.5.4.5	Yes
2587797207	509	60.5	6	506	6	506	0.0e+00	636.3	KO:K03631	DNA repair protein RecN (Recombination protein N)		Yes
2587797209	664	75.7	1	662	1	663	0.0e+00	1046.6	KO:K01972	DNA ligase (NAD+) [EC:6.5.1.2]	EC:6.5.1.2	Yes
2587797211	712	77.4	1	705	1	705	0.0e+00	1140.9	KO:K12573	ribonuclease R [EC:3.1.-.-]	EC:3.1.-	Yes
2587797212	416	65.8	2	415	3	413	0.0e+00	569.7	KO:K03500	16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	EC:2.1.1.176	Yes
2587797213	230	78.3	1	230	1	230	0.0e+00	368.2	KO:K06973			Yes
2587797215	238	73.1	1	238	1	238	0.0e+00	357.5	KO:K03218	23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	EC:2.1.1.185	Yes
2587797216	250	73.5	2	250	3	251	0.0e+00	397.9	KO:K02499	tetrapyrrole methylase family protein / MazG family protein		Yes
2587797220	168	57	4	167	17	181	0.0e+00	198.7	KO:K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	EC:3.6.1.55	Yes
2587797221	676	61.1	1	674	1	668	0.0e+00	854	KO:K07003			Yes
2587797223	822	61.5	1	816	1	818	0.0e+00	1016.9	KO:K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	EC:2.7.7.7	Yes
2587797224	213	67.6	1	213	1	213	0.0e+00	303.5	KO:K01783	ribulose-phosphate 3-epimerase [EC:5.1.3.1]	EC:5.1.3.1	Yes
2587797225	266	74.1	1	266	1	266	0.0e+00	417.9	KO:K03783	purine-nucleoside phosphorylase [EC:2.4.2.1]	EC:2.4.2.1	Yes
2587797226	327	74.6	4	320	2	320	0.0e+00	495	KO:K06881	phosphoesterase RecJ domain-containing protein		Yes
