gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2792422157	333	66.25	10	329	7	326	0.0e+00	506	KO:K02012	iron(III) transport system substrate-binding protein		Yes
2792422173	456	91.65	1	455	1	455	0.0e+00	975	KO:K03312	glutamate:Na+ symporter, ESS family		Yes
2792422182	447	83.89	1	447	12	458	0.0e+00	863	KO:K03294	basic amino acid/polyamine antiporter, APA family		Yes
2792422184	242	62.07	14	240	1	232	1.1e-105	348	KO:K06911	uncharacterized protein		Yes
2792422187	115	94.78	1	115	1	115	4.9e-75	247	KO:K07171	mRNA interferase MazF [EC:3.1.-.-]	EC:3.1.-	Yes
2792422189	556	80.22	1	556	1	556	0.0e+00	1040	KO:K01992	ABC-2 type transport system permease protein		Yes
2792422190	252	89.29	1	252	1	252	0.0e+00	517	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2792422191	290	75.43	1	289	1	289	0.0e+00	499	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2792422193	537	89.39	1	537	1	537	0.0e+00	1110	KO:K06889	uncharacterized protein		Yes
2792422196	284	90.49	1	284	1	284	0.0e+00	581	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2792422197	359	83.07	24	342	17	335	0.0e+00	634	KO:K01442	choloylglycine hydrolase [EC:3.5.1.24]	EC:3.5.1.24	Yes
2792422202	727	92.05	1	727	1	730	0.0e+00	1510	KO:K00962	polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]	EC:2.7.7.8	Yes
2792422203	86	95.35	1	86	1	86	4.5e-56	190	KO:K02956	small subunit ribosomal protein S15		Yes
2792422204	295	90.28	1	288	1	288	0.0e+00	599	KO:K01752	L-serine dehydratase [EC:4.3.1.17]	EC:4.3.1.17	Yes
2792422205	222	86.94	1	222	1	222	0.0e+00	442	KO:K01752	L-serine dehydratase [EC:4.3.1.17]	EC:4.3.1.17	Yes
2792422206	427	92.04	1	427	1	427	0.0e+00	906	KO:K01689	enolase [EC:4.2.1.11]	EC:4.2.1.11	Yes
2792422207	233	87.55	1	233	1	233	0.0e+00	463	KO:K09903	uridylate kinase [EC:2.7.4.22]	EC:2.7.4.22	Yes
2792422208	201	95.02	1	201	1	201	0.0e+00	441	KO:K02357	elongation factor Ts		Yes
2792422209	168	87.97	11	168	1	158	4.3e-100	324	KO:K00954	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	EC:2.7.7.3	Yes
2792422211	304	88.74	2	303	1	302	0.0e+00	608	KO:K03110	fused signal recognition particle receptor		Yes
2792422212	580	87.65	1	575	1	575	0.0e+00	1180	KO:K01881	prolyl-tRNA synthetase [EC:6.1.1.15]	EC:6.1.1.15	Yes
2792422213	282	93.26	1	282	1	282	0.0e+00	599	KO:K03783	purine-nucleoside phosphorylase [EC:2.4.2.1]	EC:2.4.2.1	Yes
2792422215	613	73.53	1	612	1	612	0.0e+00	1090	KO:K02035	peptide/nickel transport system substrate-binding protein		Yes
2792422216	344	88.66	1	344	1	344	0.0e+00	716	KO:K02033	peptide/nickel transport system permease protein		Yes
2792422217	293	97.61	1	293	1	293	0.0e+00	660	KO:K02034	peptide/nickel transport system permease protein		Yes
2792422218	338	95.86	1	338	1	338	0.0e+00	755	KO:K02031	peptide/nickel transport system ATP-binding protein		Yes
2792422219	399	78.46	8	397	12	401	0.0e+00	711	KO:K02032	peptide/nickel transport system ATP-binding protein		Yes
2792422220	758	78.1	1	758	1	758	0.0e+00	1410	KO:K04066	primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]	EC:3.6.4.-	Yes
2792422222	436	86.37	1	433	1	433	0.0e+00	866	KO:K06168	tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]	EC:2.8.4.3	Yes
2792422240	269	90.74	1	269	14	283	0.0e+00	549	KO:K02967	small subunit ribosomal protein S2		Yes
2792422241	122	87.7	1	122	9	130	8.6e-77	253	KO:K09710	ribosome-associated protein		Yes
2792422242	608	88.49	1	608	1	608	0.0e+00	1240	KO:K00820	glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	EC:2.6.1.16	Yes
2792422243	332	87.05	1	332	1	332	0.0e+00	654	KO:K03621	glycerol-3-phosphate acyltransferase PlsX [EC:2.3.1.15]	EC:2.3.1.15	Yes
2792422244	81	93.33	22	81	1	60	1.4e-37	138	KO:K02911	large subunit ribosomal protein L32		Yes
2792422245	178	75.84	1	178	1	178	4.0e-99	322	KO:K07040	uncharacterized protein		Yes
2792422246	229	75.88	1	228	1	228	2.3e-124	400	KO:K02049	NitT/TauT family transport system ATP-binding protein		Yes
2792422247	253	79.05	1	253	6	258	0.0e+00	467	KO:K02050	NitT/TauT family transport system permease protein		Yes
2792422248	306	80.07	1	306	1	306	0.0e+00	556	KO:K02051	NitT/TauT family transport system substrate-binding protein		Yes
2792422249	90	98.89	1	90	1	90	3.7e-59	200	KO:K03530	DNA-binding protein HU-beta		Yes
2792422255	295	74.22	8	294	7	293	0.0e+00	513	KO:K01738	cysteine synthase A [EC:2.5.1.47]	EC:2.5.1.47	Yes
2792422256	205	77.97	19	195	1	177	1.2e-97	321	KO:K00640	serine O-acetyltransferase [EC:2.3.1.30]	EC:2.3.1.30	Yes
2792422257	387	69.77	1	387	2	388	0.0e+00	613	KO:K05820	MFS transporter, PPP family, 3-phenylpropionic acid transporter		Yes
2792422263	312	87.14	1	311	1	311	0.0e+00	619	KO:K00926	carbamate kinase [EC:2.7.2.2]	EC:2.7.2.2	Yes
2792422264	313	92.97	1	313	1	313	0.0e+00	666	KO:K00611	ornithine carbamoyltransferase [EC:2.1.3.3]	EC:2.1.3.3	Yes
2792422265	543	83.06	1	543	1	543	0.0e+00	1050	KO:K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	EC:6.1.1.19	Yes
2792422266	438	73	1	437	1	437	0.0e+00	756	KO:K03215	23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	EC:2.1.1.190	Yes
2792422268	225	90.67	1	225	1	225	0.0e+00	453	KO:K03969	phage shock protein A		Yes
2792422269	268	47.37	1	246	18	262	1.6e-77	270	KO:K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	EC:3.2.2.23	Yes
2792422269	268	47.37	1	246	18	262	1.6e-77	270	KO:K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	EC:4.2.99.18	Yes
2792422270	302	67.24	2	294	3	295	0.0e+00	444	KO:K00634	phosphate butyryltransferase [EC:2.3.1.19]	EC:2.3.1.19	Yes
2792422272	283	69.18	1	279	1	279	0.0e+00	457	KO:K07053	uncharacterized protein		Yes
2792422273	286	45.85	7	283	3	279	1.0e-83	289	KO:K08884	serine/threonine protein kinase, bacterial [EC:2.7.11.1]	EC:2.7.11.1	Yes
2792422274	279	69.89	1	279	1	279	0.0e+00	459	KO:K13789	geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]	EC:2.5.1.1	Yes
2792422274	279	69.89	1	279	1	279	0.0e+00	459	KO:K13789	geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]	EC:2.5.1.10	Yes
2792422274	279	69.89	1	279	1	279	0.0e+00	459	KO:K13789	geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]	EC:2.5.1.29	Yes
2792422275	176	87.57	1	176	1	177	1.4e-110	355	KO:K08999	uncharacterized protein		Yes
2792422276	250	85.48	3	250	3	250	0.0e+00	491	KO:K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	EC:2.3.1.51	Yes
2792422277	404	84.16	1	404	1	404	0.0e+00	784	KO:K03151	thiamine biosynthesis protein ThiI		Yes
2792422282	175	95.43	1	175	1	175	4.5e-119	379	KO:K02520	translation initiation factor IF-3		Yes
2792422283	67	100	1	67	1	67	3.1e-44	156	KO:K02916	large subunit ribosomal protein L35		Yes
2792422284	119	94.96	1	119	1	119	4.4e-81	265	KO:K02887	large subunit ribosomal protein L20		Yes
2792422285	140	91.43	1	140	1	140	2.7e-92	299	KO:K07397	putative redox protein		Yes
2792422286	268	70.34	4	266	5	267	0.0e+00	435	KO:K03593	ATP-binding protein involved in chromosome partitioning		Yes
2792422287	348	80.87	4	348	4	348	0.0e+00	648	KO:K08963	methylthioribose-1-phosphate isomerase [EC:5.3.1.23]	EC:5.3.1.23	Yes
2792422288	429	89.74	1	429	1	429	0.0e+00	888	KO:K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	EC:2.1.2.1	Yes
2792422289	210	91.9	1	210	1	210	0.0e+00	452	KO:K00761	uracil phosphoribosyltransferase [EC:2.4.2.9]	EC:2.4.2.9	Yes
2792422291	188	84.04	1	188	1	188	2.4e-116	372	KO:K00857	thymidine kinase [EC:2.7.1.21]	EC:2.7.1.21	Yes
2792422292	438	92.24	1	438	1	438	0.0e+00	901	KO:K03106	signal recognition particle subunit SRP54		Yes
2792422293	96	93.75	1	96	1	96	1.7e-62	210	KO:K02959	small subunit ribosomal protein S16		Yes
2792422294	77	88.31	1	77	1	77	4.1e-42	151	KO:K06960	uncharacterized protein		Yes
2792422295	186	67.39	1	184	1	183	2.2e-88	293	KO:K02860	16S rRNA processing protein RimM		Yes
2792422296	247	78.54	1	247	1	247	0.0e+00	461	KO:K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	EC:2.1.1.228	Yes
2792422298	115	95.65	1	115	1	115	2.6e-76	251	KO:K02884	large subunit ribosomal protein L19		Yes
2792422299	280	89.29	1	280	1	280	0.0e+00	602	KO:K03100	signal peptidase I [EC:3.4.21.89]	EC:3.4.21.89	Yes
2792422301	257	90.62	2	257	1	256	0.0e+00	540	KO:K09007	GTP cyclohydrolase I [EC:3.5.4.16]	EC:3.5.4.16	Yes
2792422302	225	64.44	1	225	1	225	7.8e-101	332	KO:K03501	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	EC:2.1.1.170	Yes
2792422303	234	72.1	1	233	1	233	8.3e-127	407	KO:K07056	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]	EC:2.1.1.198	Yes
2792422305	328	79.38	2	326	1	325	0.0e+00	610	KO:K06881	bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]	EC:3.1.13.3	Yes
2792422305	328	79.38	2	326	1	325	0.0e+00	610	KO:K06881	bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]	EC:3.1.3.7	Yes
2792422306	273	76.19	1	273	1	273	0.0e+00	499	KO:K03783	purine-nucleoside phosphorylase [EC:2.4.2.1]	EC:2.4.2.1	Yes
2792422307	83	91.57	1	83	1	83	5.8e-48	168	KO:K02078	acyl carrier protein		Yes
2792422308	301	78.38	2	297	13	308	0.0e+00	539	KO:K06179	23S rRNA pseudouridine955/2504/2580 synthase [EC:5.4.99.24]	EC:5.4.99.24	Yes
2792422312	236	64.5	6	236	1	231	1.3e-102	338	KO:K06183	16S rRNA pseudouridine516 synthase [EC:5.4.99.19]	EC:5.4.99.19	Yes
2792422313	1047	91.5	1	1047	1	1047	0.0e+00	2200	KO:K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	EC:3.1.-	Yes
2792422316	336	93.45	1	336	1	336	0.0e+00	693	KO:K03569	rod shape-determining protein MreB and related proteins		Yes
2792422317	272	64.79	1	267	1	267	7.9e-122	397	KO:K08974	putative membrane protein		Yes
2792422318	250	70.68	1	249	1	249	8.4e-129	414	KO:K09013	Fe-S cluster assembly ATP-binding protein		Yes
2792422319	464	82.54	1	464	1	464	0.0e+00	893	KO:K09014	Fe-S cluster assembly protein SufB		Yes
2792422321	407	66.34	1	406	1	407	0.0e+00	660	KO:K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	EC:2.8.1.7	Yes
2792422321	407	66.34	1	406	1	407	0.0e+00	660	KO:K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	EC:4.4.1.16	Yes
2792422322	146	61.64	1	146	1	146	2.4e-63	218	KO:K04488	nitrogen fixation protein NifU and related proteins		Yes
2792422325	83	95.18	1	83	1	83	1.9e-50	175	KO:K03075	preprotein translocase subunit SecG		Yes
2792422326	398	84.63	2	398	1	397	0.0e+00	766	KO:K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]	EC:6.1.1.1	Yes
2792422332	553	88.79	1	553	1	553	0.0e+00	1130	KO:K02034	peptide/nickel transport system permease protein		Yes
2792422333	323	94.43	1	323	1	323	0.0e+00	697	KO:K02033	peptide/nickel transport system permease protein		Yes
2792422334	574	94.43	1	574	1	574	0.0e+00	1310	KO:K02035	peptide/nickel transport system substrate-binding protein		Yes
2792422335	390	90.26	1	390	1	390	0.0e+00	823	KO:K02032	peptide/nickel transport system ATP-binding protein		Yes
2792422336	348	91.88	4	348	1	345	0.0e+00	743	KO:K02031	peptide/nickel transport system ATP-binding protein		Yes
2792422337	373	67.47	1	372	1	372	0.0e+00	589	KO:K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	EC:6.1.1.7	Yes
2792422338	448	93.08	1	448	1	448	0.0e+00	940	KO:K02314	replicative DNA helicase [EC:3.6.4.12]	EC:3.6.4.12	Yes
2792422339	254	79.37	2	253	1	252	0.0e+00	455	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2792422343	318	70.29	6	318	6	318	0.0e+00	535	KO:K07033	uncharacterized protein		Yes
2792422344	245	83.67	1	245	1	245	0.0e+00	478	KO:K09013	Fe-S cluster assembly ATP-binding protein		Yes
2792422347	91	75	1	91	1	92	1.1e-44	160	KO:K03608	cell division topological specificity factor		Yes
2792422348	270	95.56	1	270	1	270	0.0e+00	576	KO:K03609	septum site-determining protein MinD		Yes
2792422349	392	74.74	1	392	1	392	0.0e+00	706	KO:K06969	23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	EC:2.1.1.191	Yes
2792422350	366	52.75	1	363	1	364	0.0e+00	453	KO:K00001	alcohol dehydrogenase [EC:1.1.1.1]	EC:1.1.1.1	Yes
2792422352	453	66.23	1	453	1	453	0.0e+00	711	KO:K02238	competence protein ComEC		Yes
2792422353	155	77.78	1	153	1	153	2.7e-90	295	KO:K03711	Fur family transcriptional regulator, ferric uptake regulator		Yes
2792422354	342	89.47	1	342	1	342	0.0e+00	683	KO:K02600	N utilization substance protein A		Yes
2792422355	186	88.57	12	186	3	177	4.4e-111	357	KO:K09748	ribosome maturation factor RimP		Yes
2792422356	378	78.31	1	378	1	378	0.0e+00	676	KO:K01992	ABC-2 type transport system permease protein		Yes
2792422359	242	67.77	1	242	26	267	3.5e-121	392	KO:K03524	BirA family transcriptional regulator, biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	EC:6.3.4.15	Yes
2792422360	266	81.95	1	266	1	266	0.0e+00	511	KO:K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	EC:2.1.2.11	Yes
2792422361	361	80.78	1	359	1	359	0.0e+00	684	KO:K05837	rod shape determining protein RodA		Yes
2792422362	304	88.45	1	303	1	303	0.0e+00	622	KO:K00603	glutamate formiminotransferase [EC:2.1.2.5]	EC:2.1.2.5	Yes
2792422363	403	75.25	4	403	5	404	0.0e+00	686	KO:K01468	imidazolonepropionase [EC:3.5.2.7]	EC:3.5.2.7	Yes
2792422364	155	78.06	1	155	1	155	1.1e-87	288	KO:K00783	23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]	EC:2.1.1.177	Yes
2792422366	130	85.38	1	130	1	130	1.1e-75	251	KO:K01489	cytidine deaminase [EC:3.5.4.5]	EC:3.5.4.5	Yes
2792422367	178	76.4	1	178	1	178	2.0e-99	323	KO:K01515	ADP-ribose pyrophosphatase [EC:3.6.1.13]	EC:3.6.1.13	Yes
2792422368	484	81.74	3	484	1	482	0.0e+00	964	KO:K09698	nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]	EC:6.1.1.24	Yes
2792422369	319	93.73	1	319	1	319	0.0e+00	689	KO:K02057	simple sugar transport system permease protein		Yes
2792422370	351	95.16	1	351	1	351	0.0e+00	734	KO:K02057	simple sugar transport system permease protein		Yes
2792422371	530	87.64	4	529	4	529	0.0e+00	1050	KO:K02056	simple sugar transport system ATP-binding protein [EC:3.6.3.17]	EC:3.6.3.17	Yes
2792422372	340	94.12	1	340	1	340	0.0e+00	744	KO:K07335	basic membrane protein A and related proteins		Yes
2792422374	201	93.03	1	201	1	201	0.0e+00	434	KO:K00876	uridine kinase [EC:2.7.1.48]	EC:2.7.1.48	Yes
2792422375	217	81.02	1	216	1	216	2.7e-127	407	KO:K01926	redox-sensing transcriptional repressor		Yes
2792422378	433	76.5	1	433	1	434	0.0e+00	777	KO:K14441	ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]	EC:2.8.4.4	Yes
2792422379	179	76.97	1	178	1	178	1.8e-98	321	KO:K00995	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	EC:2.7.8.5	Yes
2792422380	190	87.77	1	188	1	188	2.0e-121	387	KO:K01975	2'-5' RNA ligase [EC:6.5.1.-]	EC:6.5.1.-	Yes
2792422381	349	92.24	1	348	1	348	0.0e+00	724	KO:K03553	recombination protein RecA		Yes
2792422382	146	72.41	2	146	1	145	6.2e-73	245	KO:K03565	regulatory protein		Yes
2792422383	511	95.11	1	511	1	511	0.0e+00	1080	KO:K18682	ribonucrease Y [EC:3.1.-.-]	EC:3.1.-	Yes
2792422385	463	45.44	1	463	1	469	0.0e+00	451	KO:K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	EC:6.3.4.19	Yes
2792422386	633	93.52	1	633	1	633	0.0e+00	1350	KO:K03798	cell division protease FtsH [EC:3.4.24.-]	EC:3.4.24.-	Yes
2792422390	416	88.46	1	416	1	416	0.0e+00	831	KO:K07636	two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	EC:2.7.13.3	Yes
2792422391	433	76.44	1	433	1	433	0.0e+00	745	KO:K00756	pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]	EC:2.4.2.2	Yes
2792422393	690	91.16	1	690	1	690	0.0e+00	1410	KO:K02355	elongation factor G		Yes
2792422394	92	81.52	1	92	1	92	5.8e-52	180	KO:K09764	uncharacterized protein		Yes
2792422399	316	75.95	1	316	1	316	0.0e+00	573	KO:K07170	GAF domain-containing protein		Yes
2792422400	387	94.57	1	387	1	387	0.0e+00	852	KO:K01581	ornithine decarboxylase [EC:4.1.1.17]	EC:4.1.1.17	Yes
2792422404	289	58.19	1	287	1	287	8.9e-117	384	KO:K00919	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	EC:2.7.1.148	Yes
2792422407	864	80.44	1	864	1	864	0.0e+00	1620	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:2.7.7.72	Yes
2792422407	864	80.44	1	864	1	864	0.0e+00	1620	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:3.1.3.-	Yes
2792422407	864	80.44	1	864	1	864	0.0e+00	1620	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:3.1.4.-	Yes
2792422410	260	79.92	1	259	1	259	0.0e+00	505	KO:K09134	uncharacterized protein		Yes
2792422416	270	92.22	1	270	1	270	0.0e+00	569	KO:K17317	glucose/mannose transport system permease protein		Yes
2792422417	249	91.94	2	249	67	314	0.0e+00	537	KO:K17316	glucose/mannose transport system permease protein		Yes
2792422418	410	92.67	1	409	1	409	0.0e+00	895	KO:K17315	glucose/mannose transport system substrate-binding protein		Yes
2792422419	472	76.76	1	469	1	469	0.0e+00	879	KO:K07406	alpha-galactosidase [EC:3.2.1.22]	EC:3.2.1.22	Yes
2792422420	190	72.34	1	188	1	188	1.5e-107	348	KO:K01246	DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	EC:3.2.2.20	Yes
2792422427	205	82.93	1	205	1	205	3.2e-122	391	KO:K15518	deoxyguanosine kinase [EC:2.7.1.113]	EC:2.7.1.113	Yes
2792422429	850	80.24	1	850	1	850	0.0e+00	1650	KO:K01200	pullulanase [EC:3.2.1.41]	EC:3.2.1.41	Yes
2792422432	63	92.06	1	63	1	63	1.7e-40	145	KO:K02902	large subunit ribosomal protein L28		Yes
2792422433	378	73.02	1	367	1	367	0.0e+00	629	KO:K01775	alanine racemase [EC:5.1.1.1]	EC:5.1.1.1	Yes
2792422434	350	88.86	1	350	1	350	0.0e+00	728	KO:K03698	3'-5' exoribonuclease [EC:3.1.-.-]	EC:3.1.-	Yes
2792422435	739	85.89	1	737	1	737	0.0e+00	1480	KO:K03168	DNA topoisomerase I [EC:5.99.1.2]	EC:5.99.1.2	Yes
2792422436	303	69.97	1	303	1	303	0.0e+00	510	KO:K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	EC:6.3.2.4	Yes
2792422437	181	89.5	1	181	1	181	2.4e-112	360	KO:K01419	ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]	EC:3.4.25.2	Yes
2792422438	462	89.61	1	462	1	462	0.0e+00	935	KO:K03667	ATP-dependent HslUV protease ATP-binding subunit HslU		Yes
2792422439	339	70.21	1	339	1	339	0.0e+00	553	KO:K04096	DNA processing protein		Yes
2792422440	314	90.13	1	314	1	314	0.0e+00	637	KO:K01624	fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	EC:4.1.2.13	Yes
2792422441	409	86.8	1	409	1	409	0.0e+00	818	KO:K00925	acetate kinase [EC:2.7.2.1]	EC:2.7.2.1	Yes
2792422447	329	81.16	1	329	1	329	0.0e+00	628	KO:K02529	LacI family transcriptional regulator		Yes
2792422448	358	90.5	1	358	1	358	0.0e+00	732	KO:K10237	trehalose/maltose transport system permease protein		Yes
2792422449	288	92.36	1	288	1	288	0.0e+00	615	KO:K10238	trehalose/maltose transport system permease protein		Yes
2792422450	422	92.89	1	422	1	422	0.0e+00	915	KO:K10236	trehalose/maltose transport system substrate-binding protein		Yes
2792422451	411	79.27	1	410	1	410	0.0e+00	787	KO:K13057	trehalose synthase [EC:2.4.1.245]	EC:2.4.1.245	Yes
2792422452	409	84.77	3	409	1	407	0.0e+00	805	KO:K00850	6-phosphofructokinase 1 [EC:2.7.1.11]	EC:2.7.1.11	Yes
2792422454	399	90.73	1	399	1	399	0.0e+00	822	KO:K00812	aspartate aminotransferase [EC:2.6.1.1]	EC:2.6.1.1	Yes
