gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2861242243	136	95.59	1	136	1	136	8.4e-90	298	KO:K02372	3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	EC:4.2.1.59	
2861242244	408	97.3	1	408	1	408	0.0e+00	889	KO:K09458	3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	EC:2.3.1.179	
2861242246	173	94.71	4	173	3	172	8.0e-117	379	KO:K06925	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE		
2861242247	790	97.55	16	790	1	775	0.0e+00	1700	KO:K01338	ATP-dependent Lon protease [EC:3.4.21.53]	EC:3.4.21.53	
2861242248	194	97.94	1	194	1	194	0.0e+00	438	KO:K03978	GTP-binding protein		
2861242249	543	96.5	1	543	1	543	0.0e+00	1220	KO:K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	EC:6.1.1.19	
2861242250	465	95.27	1	465	1	465	0.0e+00	992	KO:K02484	two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	EC:2.7.13.3	
2861242252	126	97.62	1	126	1	126	3.6e-81	273	KO:K02834	ribosome-binding factor A		
2861242253	112	95.54	1	112	1	112	3.4e-70	240	KO:K06603	flagellar protein FlaG		
2861242254	591	96.95	1	591	1	591	0.0e+00	1290	KO:K02407	flagellar hook-associated protein 2		
2861242255	341	95.01	1	341	1	341	0.0e+00	752	KO:K06941	23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]	EC:2.1.1.192	
2861242257	287	97.21	1	287	1	287	0.0e+00	640	KO:K06949	ribosome biogenesis GTPase [EC:3.6.1.-]	EC:3.6.1.-	
2861242260	129	97.67	1	129	1	129	2.0e-87	291	KO:K01489	cytidine deaminase [EC:3.5.4.5]	EC:3.5.4.5	
2861242261	506	97.63	1	506	1	506	0.0e+00	1110	KO:K03631	DNA repair protein RecN (Recombination protein N)		
2861242263	665	96.69	1	665	1	665	0.0e+00	1460	KO:K01972	DNA ligase (NAD+) [EC:6.5.1.2]	EC:6.5.1.2	
2861242265	706	98.02	1	706	1	706	0.0e+00	1570	KO:K12573	ribonuclease R [EC:3.1.-.-]	EC:3.1.-	
2861242266	371	95.15	1	371	45	415	0.0e+00	823	KO:K03500	16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	EC:2.1.1.176	
2861242267	230	99.57	1	230	1	230	0.0e+00	507	KO:K06973	uncharacterized protein		
2861242269	238	94.54	1	238	1	238	0.0e+00	508	KO:K03218	23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	EC:2.1.1.185	
2861242270	251	97.21	1	251	1	251	0.0e+00	563	KO:K02499	tetrapyrrole methylase family protein / MazG family protein		
2861242282	683	98.83	1	683	1	683	0.0e+00	1470	KO:K02400	flagellar biosynthesis protein FlhA		
2861242283	378	99.21	1	378	1	378	0.0e+00	830	KO:K02404	flagellar biosynthesis protein FlhF		
2861242284	277	99.28	1	277	1	277	0.0e+00	627	KO:K04562	flagellar biosynthesis protein FlhG		
2861242287	205	96.59	1	205	1	205	0.0e+00	436	KO:K03410	chemotaxis protein CheC		
2861242288	160	97.5	1	160	1	160	4.4e-109	356	KO:K03411	chemotaxis protein CheD [EC:3.5.1.44]	EC:3.5.1.44	
2861242289	226	97.79	1	226	1	226	0.0e+00	495	KO:K02405	RNA polymerase sigma factor for flagellar operon FliA		
2861242294	389	93.57	1	389	1	389	0.0e+00	875	KO:K03641	TolB protein		
2861242295	859	96.74	1	859	1	859	0.0e+00	1870	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:2.7.7.72	
2861242295	859	96.74	1	859	1	859	0.0e+00	1870	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:3.1.3.-	
2861242295	859	96.74	1	859	1	859	0.0e+00	1870	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:3.1.4.-	
2861242297	279	98.92	1	279	1	279	0.0e+00	644	KO:K00784	ribonuclease Z [EC:3.1.26.11]	EC:3.1.26.11	
2861242298	151	98.68	1	151	1	151	2.0e-100	330	KO:K02939	large subunit ribosomal protein L9		
2861242299	261	92.72	1	261	1	261	0.0e+00	566	KO:K02493	release factor glutamine methyltransferase [EC:2.1.1.297]	EC:2.1.1.297	
2861242301	430	96.74	1	430	1	430	0.0e+00	950	KO:K03431	phosphoglucosamine mutase [EC:5.4.2.10]	EC:5.4.2.10	
2861242302	176	97.16	1	176	1	176	3.4e-119	386	KO:K02825	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	EC:2.4.2.9	
2861242304	367	97.55	1	367	1	367	0.0e+00	828	KO:K00773	queuine tRNA-ribosyltransferase [EC:2.4.2.29]	EC:2.4.2.29	
2861242306	89	97.75	1	89	1	89	2.2e-62	215	KO:K06995	uncharacterized protein		
2861242307	250	96.8	1	250	1	250	0.0e+00	531	KO:K08974	putative membrane protein		
2861242309	148	97.97	1	148	1	148	1.1e-100	330	KO:K09748	ribosome maturation factor RimP		
2861242310	344	99.71	1	344	1	344	0.0e+00	751	KO:K02600	N utilization substance protein A		
2861242311	150	98.67	1	150	1	150	2.7e-107	349	KO:K03711	Fur family transcriptional regulator, ferric uptake regulator		
2861242312	397	94.21	1	397	14	410	0.0e+00	854	KO:K02238	competence protein ComEC		
2861242313	402	99.5	1	402	1	402	0.0e+00	915	KO:K15635	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	EC:5.4.2.12	
2861242314	293	95.9	1	293	1	293	0.0e+00	672	KO:K13292	phosphatidylglycerol:prolipoprotein diacylglycerol transferase [EC:2.-.-.-]	EC:2.-	
2861242316	200	94.5	1	200	1	200	0.0e+00	432	KO:K05566	multicomponent Na+:H+ antiporter subunit B		
2861242318	576	94.44	1	576	1	576	0.0e+00	1260	KO:K01950	NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]	EC:6.3.5.1	
2861242320	282	93.97	1	282	1	282	0.0e+00	628	KO:K01151	deoxyribonuclease IV [EC:3.1.21.2]	EC:3.1.21.2	
2861242321	264	96.21	1	264	1	264	0.0e+00	595	KO:K07001	NTE family protein		
2861242324	301	97.67	1	301	1	301	0.0e+00	668	KO:K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	EC:2.5.1.75	
2861242325	477	91.25	1	477	1	480	0.0e+00	979	KO:K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	EC:2.7.7.7	
2861242326	353	98.58	1	353	1	353	0.0e+00	769	KO:K02669	twitching motility protein PilT		
2861242327	358	98.88	1	358	1	358	0.0e+00	792	KO:K02835	peptide chain release factor 1		
2861242328	208	98.08	1	208	1	208	0.0e+00	464	KO:K00761	uracil phosphoribosyltransferase [EC:2.4.2.9]	EC:2.4.2.9	
2861242329	422	99.29	1	422	1	422	0.0e+00	942	KO:K03628	transcription termination factor Rho		
2861242333	150	94.67	1	150	1	150	5.2e-102	334	KO:K07015	uncharacterized protein		
2861242336	186	96.77	1	186	1	186	1.3e-128	414	KO:K00857	thymidine kinase [EC:2.7.1.21]	EC:2.7.1.21	
2861242337	600	97.5	1	600	1	600	0.0e+00	1370	KO:K01119	2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]	EC:3.1.3.6	
2861242337	600	97.5	1	600	1	600	0.0e+00	1370	KO:K01119	2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]	EC:3.1.4.16	
2861242339	384	97.4	1	384	1	384	0.0e+00	883	KO:K14155	cystathione beta-lyase [EC:4.4.1.8]	EC:4.4.1.8	
2861242341	207	99.03	1	207	1	207	0.0e+00	461	KO:K01926	redox-sensing transcriptional repressor		
2861242342	160	96.88	1	160	1	160	1.8e-108	354	KO:K05569	multicomponent Na+:H+ antiporter subunit E		
2861242343	85	100	1	85	1	85	2.0e-52	186	KO:K05570	multicomponent Na+:H+ antiporter subunit F		
2861242344	106	100	1	106	1	106	1.2e-69	238	KO:K05571	multicomponent Na+:H+ antiporter subunit G		
2861242346	240	97.92	1	240	1	240	0.0e+00	519	KO:K05566	multicomponent Na+:H+ antiporter subunit B		
2861242347	113	98.23	1	113	1	113	8.8e-71	242	KO:K05567	multicomponent Na+:H+ antiporter subunit C		
2861242349	614	83.39	1	614	1	614	0.0e+00	1200	KO:K00342	NADH-quinone oxidoreductase subunit M [EC:1.6.5.3]	EC:1.6.5.3	
2861242350	293	91.13	1	293	1	293	0.0e+00	623	KO:K00337	NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]	EC:1.6.5.3	
2861242351	180	91.57	3	180	3	180	4.1e-127	409	KO:K00331	NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]	EC:1.6.5.3	
2861242352	176	70.45	1	176	1	176	4.1e-93	312	KO:K00332	NADH-quinone oxidoreductase subunit C [EC:1.6.5.3]	EC:1.6.5.3	
2861242353	367	91.28	1	367	1	367	0.0e+00	789	KO:K00333	NADH-quinone oxidoreductase subunit D [EC:1.6.5.3]	EC:1.6.5.3	
2861242354	617	94.63	4	617	3	616	0.0e+00	1390	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.13	
2861242354	617	94.63	4	617	3	616	0.0e+00	1390	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.14	
2861242357	258	93.8	1	258	1	258	0.0e+00	562	KO:K03796	Bax protein		
2861242359	441	97.51	1	441	1	441	0.0e+00	946	KO:K03650	tRNA modification GTPase [EC:3.6.-.-]	EC:3.6.-	
2861242360	212	91.51	1	212	1	212	0.0e+00	437	KO:K03501	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	EC:2.1.1.170	
2861242361	238	97.48	1	238	1	238	0.0e+00	541	KO:K05946	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase [EC:2.4.1.187]	EC:2.4.1.187	
2861242363	387	97.67	1	387	1	387	0.0e+00	860	KO:K01581	ornithine decarboxylase [EC:4.1.1.17]	EC:4.1.1.17	
2861242369	636	97.17	1	636	1	636	0.0e+00	1440	KO:K01868	threonyl-tRNA synthetase [EC:6.1.1.3]	EC:6.1.1.3	
2861242371	181	97.24	1	181	1	181	9.5e-125	402	KO:K06951	uncharacterized protein		
2861242372	403	96.53	1	403	1	403	0.0e+00	901	KO:K01733	threonine synthase [EC:4.2.3.1]	EC:4.2.3.1	
2861242373	154	95.45	1	154	1	154	7.1e-104	340	KO:K03518	carbon-monoxide dehydrogenase small subunit [EC:1.2.99.2]	EC:1.2.99.2	
2861242374	280	95	1	280	1	280	0.0e+00	600	KO:K13479	xanthine dehydrogenase FAD-binding subunit [EC:1.17.1.4]	EC:1.17.1.4	
2861242376	148	97.3	1	148	1	148	9.9e-105	342	KO:K03518	carbon-monoxide dehydrogenase small subunit [EC:1.2.99.2]	EC:1.2.99.2	
2861242380	708	97.32	1	708	1	708	0.0e+00	1570	KO:K00951	GTP pyrophosphokinase [EC:2.7.6.5]	EC:2.7.6.5	
2861242381	149	95.3	1	149	1	149	3.7e-98	323	KO:K07560	D-tyrosyl-tRNA(Tyr) deacylase [EC:3.1.-.-]	EC:3.1.-	
2861242382	263	92.02	1	263	1	263	0.0e+00	578	KO:K09765	uncharacterized protein		
2861242383	135	97.78	1	135	1	135	1.5e-91	303	KO:K04757	serine/threonine-protein kinase RsbW [EC:2.7.11.1]	EC:2.7.11.1	
2861242384	114	98.25	1	114	1	114	6.4e-73	248	KO:K09775	uncharacterized protein		
2861242386	254	96.06	1	254	1	254	0.0e+00	555	KO:K02013	iron complex transport system ATP-binding protein [EC:3.6.3.34]	EC:3.6.3.34	
2861242389	265	98.11	1	264	1	264	0.0e+00	585	KO:K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	EC:2.1.2.11	
2861242390	388	95.62	1	388	1	388	0.0e+00	843	KO:K13038	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase [EC:4.1.1.36 6.3.2.5]	EC:4.1.1.36	
2861242390	388	95.62	1	388	1	388	0.0e+00	843	KO:K13038	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase [EC:4.1.1.36 6.3.2.5]	EC:6.3.2.5	
2861242392	200	99	1	200	1	200	0.0e+00	446	KO:K04767	acetoin utilization protein AcuB		
2861242393	217	98.16	1	217	1	217	0.0e+00	464	KO:K05896	segregation and condensation protein A		
2861242394	181	95.58	1	181	1	181	6.5e-118	383	KO:K06024	segregation and condensation protein B		
2861242396	368	94.29	1	368	1	366	0.0e+00	752	KO:K02417	flagellar motor switch protein FliN/FliY		
2861242397	330	97.86	1	327	1	327	0.0e+00	715	KO:K02416	flagellar motor switch protein FliM		
2861242398	174	95.98	1	174	1	174	1.7e-111	364	KO:K02415	flagellar FliL protein		
2861242399	288	98.96	1	288	1	288	0.0e+00	645	KO:K02557	chemotaxis protein MotB		
2861242400	262	99.24	1	262	1	262	0.0e+00	563	KO:K02556	chemotaxis protein MotA		
2861242401	73	94.52	1	73	1	73	7.5e-44	161	KO:K02385	flagellar protein FlbD		
2861242402	704	98.15	1	704	1	704	0.0e+00	1560	KO:K02390	flagellar hook protein FlgE		
2861242403	222	99.1	1	222	1	222	0.0e+00	492	KO:K02389	flagellar basal-body rod modification protein FlgD		
2861242406	685	98.54	1	685	1	685	0.0e+00	1520	KO:K02355	elongation factor G		
2861242410	415	97.11	1	415	1	415	0.0e+00	901	KO:K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	EC:2.5.1.7	
2861242413	337	99.7	1	337	1	337	0.0e+00	737	KO:K03569	rod shape-determining protein MreB and related proteins		
2861242414	859	97.21	1	859	1	859	0.0e+00	1920	KO:K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	EC:6.1.1.7	
2861242415	270	95.56	1	270	1	270	0.0e+00	586	KO:K00981	phosphatidate cytidylyltransferase [EC:2.7.7.41]	EC:2.7.7.41	
2861242416	225	98.67	1	225	1	225	0.0e+00	528	KO:K00806	undecaprenyl diphosphate synthase [EC:2.5.1.31]	EC:2.5.1.31	
2861242417	185	98.38	1	185	1	185	2.5e-128	413	KO:K02838	ribosome recycling factor		
2861242419	565	98.05	1	565	1	565	0.0e+00	1240	KO:K02652	type IV pilus assembly protein PilB		
2861242420	351	99.72	1	351	1	351	0.0e+00	776	KO:K03531	cell division protein FtsZ		
2861242421	420	98.81	1	420	1	420	0.0e+00	924	KO:K03590	cell division protein FtsA		
2861242424	312	98.72	1	312	1	312	0.0e+00	694	KO:K01624	fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	EC:4.1.2.13	
2861242425	406	99.01	1	406	1	406	0.0e+00	910	KO:K00925	acetate kinase [EC:2.7.2.1]	EC:2.7.2.1	
2861242426	231	94.81	1	231	1	231	0.0e+00	478	KO:K02411	flagellar assembly protein FliH		
2861242427	434	98.39	1	434	1	434	0.0e+00	951	KO:K02412	flagellum-specific ATP synthase [EC:3.6.3.14]	EC:3.6.3.14	
2861242430	332	99.1	1	332	1	332	0.0e+00	735	KO:K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]	EC:1.2.1.12	
2861242431	402	98.01	1	402	1	402	0.0e+00	882	KO:K00927	phosphoglycerate kinase [EC:2.7.2.3]	EC:2.7.2.3	
2861242431	402	98.01	1	402	1	402	0.0e+00	882	KO:K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1]	EC:5.3.1.1	
2861242432	240	97.92	1	240	1	240	0.0e+00	531	KO:K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1]	EC:5.3.1.1	
2861242434	141	95.04	1	141	1	141	1.0e-92	307	KO:K03499	trk system potassium uptake protein		
2861242435	219	98.17	1	219	1	219	0.0e+00	479	KO:K03499	trk system potassium uptake protein		
2861242436	493	98.17	1	493	1	493	0.0e+00	1090	KO:K03498	trk system potassium uptake protein		
2861242437	120	96.67	1	120	1	120	2.1e-81	273	KO:K01737	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]	EC:4.1.2.50	
2861242437	120	96.67	1	120	1	120	2.1e-81	273	KO:K01737	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]	EC:4.2.3.12	
2861242446	126	96.83	1	126	1	126	1.2e-90	299	KO:K05919	superoxide reductase [EC:1.15.1.2]	EC:1.15.1.2	
2861242448	172	94.19	1	172	1	172	1.5e-116	378	KO:K02217	ferritin [EC:1.16.3.2]	EC:1.16.3.2	
2861242451	214	100	1	214	1	214	0.0e+00	509	KO:K03386	peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]	EC:1.11.1.15	
2861242452	136	95.59	1	136	1	136	3.7e-94	310	KO:K09825	Fur family transcriptional regulator, peroxide stress response regulator		
2861242454	525	98.1	1	525	1	525	0.0e+00	1200	KO:K00608	aspartate carbamoyltransferase [EC:2.1.3.2]	EC:2.1.3.2	
2861242455	351	91.76	1	351	1	352	0.0e+00	736	KO:K00849	galactokinase [EC:2.7.1.6]	EC:2.7.1.6	
2861242456	318	96.86	1	318	1	318	0.0e+00	743	KO:K00965	UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]	EC:2.7.7.12	
2861242458	638	97.34	1	638	1	638	0.0e+00	1450	KO:K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	EC:6.1.1.10	
2861242459	806	98.76	1	806	1	806	0.0e+00	1790	KO:K02469	DNA gyrase subunit A [EC:5.99.1.3]	EC:5.99.1.3	
2861242461	198	98.48	1	198	1	198	0.0e+00	443	KO:K01356	repressor LexA [EC:3.4.21.88]	EC:3.4.21.88	
2861242462	112	95.54	1	112	1	112	6.5e-72	245	KO:K04749	anti-sigma B factor antagonist		
2861242463	145	97.24	1	145	1	145	1.3e-98	324	KO:K01808	ribose 5-phosphate isomerase B [EC:5.3.1.6]	EC:5.3.1.6	
2861242464	145	97.93	1	145	1	145	8.7e-92	305	KO:K09117	uncharacterized protein		
2861242468	464	96.12	1	464	1	464	0.0e+00	1040	KO:K01885	glutamyl-tRNA synthetase [EC:6.1.1.17]	EC:6.1.1.17	
2861242469	538	97.4	1	538	1	538	0.0e+00	1210	KO:K05515	penicillin-binding protein 2		
2861242470	255	97.65	1	255	1	255	0.0e+00	575	KO:K01092	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	EC:3.1.3.25	
2861242471	301	98.01	1	301	1	301	0.0e+00	672	KO:K00603	glutamate formiminotransferase [EC:2.1.2.5]	EC:2.1.2.5	
2861242472	162	97.53	1	162	2	163	1.9e-114	371	KO:K00334	NADH-quinone oxidoreductase subunit E [EC:1.6.5.3]	EC:1.6.5.3	
2861242473	125	99.19	1	124	1	124	1.9e-82	276	KO:K17992	NADP-reducing hydrogenase subunit HndB [EC:1.12.1.3]	EC:1.12.1.3	
2861242474	605	99.67	4	605	1	602	0.0e+00	1400	KO:K00335	NADH-quinone oxidoreductase subunit F [EC:1.6.5.3]	EC:1.6.5.3	
2861242475	162	98.77	1	162	1	162	1.4e-112	366	KO:K00334	NADH-quinone oxidoreductase subunit E [EC:1.6.5.3]	EC:1.6.5.3	
2861242476	537	98.14	1	537	1	537	0.0e+00	1210	KO:K00335	NADH-quinone oxidoreductase subunit F [EC:1.6.5.3]	EC:1.6.5.3	
2861242477	124	95.97	1	124	1	124	1.5e-81	273	KO:K07571	S1 RNA binding domain protein		
2861242478	69	98.55	1	69	1	69	3.4e-46	167	KO:K02909	large subunit ribosomal protein L31		
2861242482	367	99.18	1	367	1	367	0.0e+00	825	KO:K10112	multiple sugar transport system ATP-binding protein		
2861242483	425	98.12	1	425	1	425	0.0e+00	944	KO:K01756	adenylosuccinate lyase [EC:4.3.2.2]	EC:4.3.2.2	
2861242485	296	95.95	1	296	1	296	0.0e+00	635	KO:K16264	cobalt-zinc-cadmium efflux system protein		
2861242487	158	91.77	1	158	1	158	1.3e-109	357	KO:K08309	soluble lytic murein transglycosylase [EC:3.2.1.-]	EC:3.2.1.-	
2861242527	69	73.91	1	69	1	69	4.2e-28	116	KO:K07729	putative transcriptional regulator		
2861242528	227	86.41	22	227	1	206	1.3e-128	418	KO:K01356	repressor LexA [EC:3.4.21.88]	EC:3.4.21.88	
2861242531	486	50.83	6	484	12	490	0.0e+00	563	KO:K03469	ribonuclease HI [EC:3.1.26.4]	EC:3.1.26.4	
2861242533	485	36.34	3	478	7	487	1.4e-82	305	KO:K06400	site-specific DNA recombinase		
2861242534	281	44.4	2	277	1	273	5.1e-80	284	KO:K06896	maltose 6'-phosphate phosphatase [EC:3.1.3.90]	EC:3.1.3.90	
2861242535	542	96.68	1	542	1	542	0.0e+00	1220	KO:K02034	peptide/nickel transport system permease protein		
2861242536	321	97.51	1	321	1	321	0.0e+00	710	KO:K02033	peptide/nickel transport system permease protein		
2861242537	501	98	1	501	79	579	0.0e+00	1180	KO:K02035	peptide/nickel transport system substrate-binding protein		
2861242539	331	97.58	1	331	1	331	0.0e+00	745	KO:K02032	peptide/nickel transport system ATP-binding protein		
2861242540	336	98.81	1	336	1	336	0.0e+00	763	KO:K02031	peptide/nickel transport system ATP-binding protein		
2861242543	578	97.92	1	578	1	578	0.0e+00	1270	KO:K06148	ATP-binding cassette, subfamily C, bacterial		
2861242544	312	94.23	1	312	1	312	0.0e+00	699	KO:K07170	GAF domain-containing protein		
2861242547	502	98.41	1	502	1	502	0.0e+00	1140	KO:K04567	lysyl-tRNA synthetase, class II [EC:6.1.1.6]	EC:6.1.1.6	
2861242548	156	100	1	156	1	156	8.1e-106	346	KO:K03624	transcription elongation factor GreA		
2861242549	151	100	1	151	1	151	7.4e-106	345	KO:K07738	transcriptional repressor NrdR		
2861242550	305	98.69	1	305	1	305	0.0e+00	670	KO:K09762	uncharacterized protein		
2861242552	279	99.64	1	279	1	279	0.0e+00	624	KO:K06958	RNase adapter protein RapZ		
