gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2647780889	555	39.3	51	550	520	1028	0.0e+00	330.9	KO:K14645	serine protease [EC:3.4.21.-]	EC:3.4.21.-	Yes
2647780890	143	60.1	1	141	1	143	5.5e-43	175.6	KO:K01802	peptidylprolyl isomerase [EC:5.2.1.8]	EC:5.2.1.8	Yes
2647780893	250	64.7	1	249	1	249	0.0e+00	345.9	KO:K02654	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]	EC:2.1.1.-	Yes
2647780893	250	64.7	1	249	1	249	0.0e+00	345.9	KO:K02654	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]	EC:3.4.23.43	Yes
2647780895	729	72	1	729	1	731	0.0e+00	1090.5	KO:K12573	ribonuclease R [EC:3.1.-.-]	EC:3.1.-	Yes
2647780896	340	86.2	1	340	1	340	0.0e+00	610.5	KO:K00850	6-phosphofructokinase 1 [EC:2.7.1.11]	EC:2.7.1.11	Yes
2647780897	172	69	5	172	6	173	0.0e+00	243	KO:K09141	hypothetical protein		Yes
2647780898	329	70	1	329	1	330	0.0e+00	486.5	KO:K04069	pyruvate formate lyase activating enzyme [EC:1.97.1.4]	EC:1.97.1.4	Yes
2647780899	346	61.8	1	346	1	346	0.0e+00	454.1	KO:K03734	thiamine biosynthesis lipoprotein		Yes
2647780901	171	53.9	3	169	2	168	0.0e+00	198.4	KO:K00805	heptaprenyl diphosphate synthase [EC:2.5.1.30]	EC:2.5.1.30	Yes
2647780902	190	59.2	16	188	1	171	0.0e+00	186	KO:K06287	septum formation protein		Yes
2647780903	241	62.1	7	220	6	219	0.0e+00	264.6	KO:K03630	DNA repair protein RadC		Yes
2647780904	182	69.2	1	182	1	182	0.0e+00	256.9	KO:K06951			Yes
2647780905	241	67.4	3	241	6	244	0.0e+00	315.1	KO:K01619	deoxyribose-phosphate aldolase [EC:4.1.2.4]	EC:4.1.2.4	Yes
2647780907	374	75.7	1	367	1	367	0.0e+00	598.2	KO:K00773	queuine tRNA-ribosyltransferase [EC:2.4.2.29]	EC:2.4.2.29	Yes
2647780913	647	46.3	4	642	3	643	0.0e+00	609.4	KO:K06148	ATP-binding cassette, subfamily C, bacterial		Yes
2647780913	647	69.2	1	645	1	646	0.0e+00	916	KO:K06147	ATP-binding cassette, subfamily B, bacterial		Yes
2647780914	564	67.4	1	564	14	576	0.0e+00	796.6	KO:K06147	ATP-binding cassette, subfamily B, bacterial		Yes
2647780915	464	50.2	43	463	2	427	0.0e+00	441.8	KO:K07001	NTE family protein		Yes
2647780916	123	68.5	1	123	1	123	2.5e-39	163.3	KO:K02834	ribosome-binding factor A		Yes
2647780917	308	59.2	3	306	4	307	0.0e+00	367.9	KO:K03177	tRNA pseudouridine55 synthase [EC:5.4.99.25]	EC:5.4.99.25	Yes
2647780918	295	63.1	2	294	5	297	0.0e+00	396.7	KO:K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	EC:2.7.1.26	Yes
2647780918	295	63.1	2	294	5	297	0.0e+00	396.7	KO:K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	EC:2.7.7.2	Yes
2647780925	304	37.7	3	304	4	301	2.4e-43	177.9	KO:K01174	micrococcal nuclease [EC:3.1.31.1]	EC:3.1.31.1	Yes
2647780929	239	40.3	30	235	1	204	4.3e-32	140.2	KO:K01356	repressor LexA [EC:3.4.21.88]	EC:3.4.21.88	Yes
2647780930	76	45.8	1	59	1	59	4.4e-07	55.5	KO:K07729	putative transcriptional regulator		Yes
2647780941	291	52.3	1	275	1	276	0.0e+00	265.8	KO:K07455	recombination protein RecT		Yes
2647780943	186	35.1	5	160	106	272	1.2e-18	95.1	KO:K02315	DNA replication protein DnaC		Yes
2647780945	131	35	1	130	1	134	1.4e-13	77.8	KO:K03111	single-strand DNA-binding protein		Yes
2647780974	143	31.3	12	131	383	513	4.4e-08	59.7	KO:K08309	soluble lytic murein transglycosylase [EC:3.2.1.-]	EC:3.2.1.-	Yes
2647780978	571	66.6	1	566	1	565	0.0e+00	807	KO:K08602	oligoendopeptidase F [EC:3.4.24.-]	EC:3.4.24.-	Yes
2647780979	260	61.7	1	245	1	248	0.0e+00	310.8	KO:K07124			Yes
2647780980	215	40.8	13	213	20	217	2.1e-41	171	KO:K03469	ribonuclease HI [EC:3.1.26.4]	EC:3.1.26.4	Yes
2647780982	1175	76	1	1173	1	1174	0.0e+00	1867.4	KO:K03737	pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	EC:1.2.7.-	Yes
2647780982	1175	76	1	1173	1	1174	0.0e+00	1867.4	KO:K03737	pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	EC:1.2.7.1	Yes
2647780984	359	69.1	19	358	7	349	0.0e+00	490	KO:K00648	3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	EC:2.3.1.180	Yes
2647780985	248	81.9	1	248	1	248	0.0e+00	416.8	KO:K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	EC:1.1.1.100	Yes
2647780988	400	77.9	1	400	1	402	0.0e+00	623.6	KO:K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	EC:2.3.1.9	Yes
2647780989	392	50.1	1	388	1	384	0.0e+00	353.6	KO:K01999	branched-chain amino acid transport system substrate-binding protein		Yes
2647780990	256	57.9	3	256	1	254	0.0e+00	307.8	KO:K01995	branched-chain amino acid transport system ATP-binding protein		Yes
2647780991	253	58.5	19	252	3	235	0.0e+00	284.6	KO:K01996	branched-chain amino acid transport system ATP-binding protein		Yes
2647780992	295	52.6	5	295	3	292	0.0e+00	317.8	KO:K01997	branched-chain amino acid transport system permease protein		Yes
2647780993	574	44.9	2	572	7	566	0.0e+00	496.5	KO:K01998	branched-chain amino acid transport system permease protein		Yes
2647780995	345	88.1	1	344	1	344	0.0e+00	621.3	KO:K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	EC:1.1.1.193	Yes
2647780995	345	88.1	1	344	1	344	0.0e+00	621.3	KO:K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	EC:3.5.4.26	Yes
2647780996	185	88.6	1	185	1	185	0.0e+00	344	KO:K00793	riboflavin synthase [EC:2.5.1.9]	EC:2.5.1.9	Yes
2647780997	390	88.2	1	390	1	390	0.0e+00	709.5	KO:K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	EC:3.5.4.25	Yes
2647780997	390	88.2	1	390	1	390	0.0e+00	709.5	KO:K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	EC:4.1.99.12	Yes
2647780998	158	89.1	1	156	1	156	0.0e+00	278.9	KO:K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	EC:2.5.1.78	Yes
2647781003	77	76.4	23	77	1	55	1.3e-17	90.5	KO:K07497	putative transposase		Yes
2647781007	375	45.4	8	368	4	359	0.0e+00	321.2	KO:K12995	rhamnosyl/mannosyltransferase [EC:2.4.1.-]	EC:2.4.1.-	Yes
2647781009	336	33.3	14	327	5	324	0.0e+00	188	KO:K07011			Yes
2647781013	289	77.4	1	287	1	287	0.0e+00	467.6	KO:K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	EC:2.7.7.24	Yes
2647781016	353	83.7	4	353	6	355	0.0e+00	607.1	KO:K01711	GDPmannose 4,6-dehydratase [EC:4.2.1.47]	EC:4.2.1.47	Yes
2647781021	189	74.7	1	182	1	182	0.0e+00	295.4	KO:K01790	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	EC:5.1.3.13	Yes
2647781022	310	70.7	63	308	39	284	0.0e+00	356.3	KO:K00067	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]	EC:1.1.1.133	Yes
2647781024	390	76.2	1	378	1	350	0.0e+00	589	KO:K01710	dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	EC:4.2.1.46	Yes
2647781026	384	48.6	7	375	10	367	0.0e+00	351.3	KO:K01129	dGTPase [EC:3.1.5.1]	EC:3.1.5.1	Yes
2647781033	159	63.5	22	158	224	360	0.0e+00	190.7	KO:K07133			Yes
2647781036	244	78.5	1	242	1	229	0.0e+00	401.7	KO:K07491	putative transposase		Yes
2647781038	452	64.3	1	451	1	451	0.0e+00	632.1	KO:K06921			Yes
2647781040	333	60.1	1	332	1	332	0.0e+00	403.3	KO:K02529	LacI family transcriptional regulator		Yes
2647781042	313	62.5	1	307	1	302	0.0e+00	387.9	KO:K02032	peptide/nickel transport system ATP-binding protein		Yes
2647781043	320	63.6	1	316	1	316	0.0e+00	427.2	KO:K02031	peptide/nickel transport system ATP-binding protein		Yes
2647781044	282	77	1	282	1	282	0.0e+00	462.6	KO:K02034	peptide/nickel transport system permease protein		Yes
2647781045	330	70.3	3	329	3	329	0.0e+00	503.4	KO:K02033	peptide/nickel transport system permease protein		Yes
2647781046	560	66.5	9	560	8	558	0.0e+00	833.6	KO:K02035	peptide/nickel transport system substrate-binding protein		Yes
2647781049	376	89.1	1	376	1	376	0.0e+00	679.9	KO:K05820	MFS transporter, PPP family, 3-phenylpropionic acid transporter		Yes
2647781050	100	85.6	4	100	48	144	1.3e-44	180.6	KO:K02456	general secretion pathway protein G		Yes
2647781051	369	49.5	1	363	1	362	0.0e+00	364.4	KO:K06921			Yes
2647781062	376	87.5	2	376	5	379	0.0e+00	675.2	KO:K01647	citrate synthase [EC:2.3.3.1]	EC:2.3.3.1	Yes
2647781063	417	90.6	1	416	1	416	0.0e+00	754.6	KO:K01703	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.33	Yes
2647781063	417	90.6	1	416	1	416	0.0e+00	754.6	KO:K01703	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.35	Yes
2647781064	167	86.2	1	167	1	167	0.0e+00	305.1	KO:K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.33	Yes
2647781064	167	86.2	1	167	1	167	0.0e+00	305.1	KO:K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.35	Yes
2647781065	400	89.5	1	400	1	400	0.0e+00	726.5	KO:K00031	isocitrate dehydrogenase [EC:1.1.1.42]	EC:1.1.1.42	Yes
2647781066	539	43	1	518	30	545	0.0e+00	418.3	KO:K07814	putative two-component system response regulator		Yes
2647781067	309	64.6	1	307	1	311	0.0e+00	407.5	KO:K03306	inorganic phosphate transporter, PiT family		Yes
2647781069	609	78.2	1	604	1	604	0.0e+00	1012.7	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.13	Yes
2647781069	609	78.2	1	604	1	604	0.0e+00	1012.7	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.14	Yes
2647781070	369	84	1	369	1	368	0.0e+00	645.6	KO:K00333	NADH-quinone oxidoreductase subunit D [EC:1.6.5.3]	EC:1.6.5.3	Yes
2647781071	172	60.8	1	171	1	170	0.0e+00	240.4	KO:K00332	NADH-quinone oxidoreductase subunit C [EC:1.6.5.3]	EC:1.6.5.3	Yes
2647781072	179	89.4	1	179	1	179	0.0e+00	348.2	KO:K00331	NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]	EC:1.6.5.3	Yes
2647781073	297	82.5	1	297	6	302	0.0e+00	503.4	KO:K00337	NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]	EC:1.6.5.3	Yes
2647781074	611	60.1	1	611	1	611	0.0e+00	786.6	KO:K00342	NADH-quinone oxidoreductase subunit M [EC:1.6.5.3]	EC:1.6.5.3	Yes
2647781075	478	54	1	478	1	481	0.0e+00	523.5	KO:K05568	multicomponent Na+:H+ antiporter subunit D		Yes
2647781076	113	70.3	1	111	1	111	2.7e-40	166.4	KO:K05567	multicomponent Na+:H+ antiporter subunit C		Yes
2647781077	250	68.9	1	250	1	251	0.0e+00	356.7	KO:K05566	multicomponent Na+:H+ antiporter subunit B		Yes
2647781079	111	70	1	110	1	110	1.0e-39	164.5	KO:K05571	multicomponent Na+:H+ antiporter subunit G		Yes
2647781080	84	73.4	6	84	6	84	1.1e-25	117.5	KO:K05570	multicomponent Na+:H+ antiporter subunit F		Yes
2647781081	163	58.3	1	163	1	163	0.0e+00	211.1	KO:K05569	multicomponent Na+:H+ antiporter subunit E		Yes
2647781086	317	67.2	1	314	1	314	0.0e+00	433.7	KO:K06941	23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]	EC:2.1.1.192	Yes
2647781089	454	55.3	1	453	1	454	0.0e+00	506.9	KO:K01464	dihydropyrimidinase [EC:3.5.2.2]	EC:3.5.2.2	Yes
2647781091	362	48.6	1	357	1	356	0.0e+00	376.3	KO:K00226	dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]	EC:1.3.98.1	Yes
2647781092	414	72.4	4	410	6	414	0.0e+00	594.7	KO:K01733	threonine synthase [EC:4.2.3.1]	EC:4.2.3.1	Yes
2647781093	157	76.8	3	157	3	156	0.0e+00	253.8	KO:K03518	carbon-monoxide dehydrogenase small subunit [EC:1.2.99.2]	EC:1.2.99.2	Yes
2647781094	199	39.7	1	198	1	199	3.7e-37	156.8	KO:K07141	molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]	EC:2.7.7.76	Yes
2647781095	257	50.2	17	246	18	248	0.0e+00	239.2	KO:K07402	xanthine dehydrogenase accessory factor		Yes
2647781098	157	61.1	1	157	1	157	0.0e+00	215.7	KO:K03518	carbon-monoxide dehydrogenase small subunit [EC:1.2.99.2]	EC:1.2.99.2	Yes
2647781100	375	37.8	1	371	1	365	0.0e+00	253.4	KO:K10108	maltose/maltodextrin transport system substrate-binding protein		Yes
2647781102	248	61.9	1	247	1	247	0.0e+00	322.4	KO:K09138	hypothetical protein		Yes
2647781105	575	74	1	572	1	572	0.0e+00	872.1	KO:K01486	adenine deaminase [EC:3.5.4.2]	EC:3.5.4.2	Yes
2647781106	645	76.9	5	644	5	644	0.0e+00	1057	KO:K01868	threonyl-tRNA synthetase [EC:6.1.1.3]	EC:6.1.1.3	Yes
2647781107	125	58.9	1	124	1	124	2.1e-38	160.2	KO:K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	EC:3.5.99.10	Yes
2647781108	316	65.6	2	315	1	315	0.0e+00	404.8	KO:K07301	cation:H+ antiporter		Yes
2647781109	394	88.5	1	393	1	393	0.0e+00	696.8	KO:K00639	glycine C-acetyltransferase [EC:2.3.1.29]	EC:2.3.1.29	Yes
2647781110	349	76.1	6	348	5	347	0.0e+00	550.4	KO:K00060	threonine 3-dehydrogenase [EC:1.1.1.103]	EC:1.1.1.103	Yes
2647781112	201	51.5	1	200	1	198	0.0e+00	220.3	KO:K00969	nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]	EC:2.7.7.18	Yes
2647781113	436	68.6	5	436	6	437	0.0e+00	604.4	KO:K03979	GTP-binding protein		Yes
2647781114	82	65.8	4	79	4	79	3.3e-24	112.5	KO:K09777	hypothetical protein		Yes
2647781115	204	87.1	1	201	1	201	0.0e+00	362.1	KO:K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	EC:3.4.21.92	Yes
2647781116	846	68.4	25	843	4	823	0.0e+00	1131.3	KO:K03555	DNA mismatch repair protein MutS		Yes
2647781117	360	62.2	2	360	6	364	0.0e+00	459.9	KO:K01262	Xaa-Pro aminopeptidase [EC:3.4.11.9]	EC:3.4.11.9	Yes
2647781118	185	89.2	1	185	1	185	0.0e+00	339.7	KO:K02356	elongation factor P		Yes
2647781120	147	59.2	6	147	7	148	1.1e-43	177.9	KO:K03625	N utilization substance protein B		Yes
2647781121	554	71.7	2	554	3	556	0.0e+00	798.5	KO:K01938	formate--tetrahydrofolate ligase [EC:6.3.4.3]	EC:6.3.4.3	Yes
2647781122	278	62	1	274	1	274	0.0e+00	349	KO:K01491	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	EC:1.5.1.5	Yes
2647781122	278	62	1	274	1	274	0.0e+00	349	KO:K01491	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	EC:3.5.4.9	Yes
2647781123	641	67.5	4	630	6	631	0.0e+00	901	KO:K01662	1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]	EC:2.2.1.7	Yes
2647781125	552	69.3	1	552	1	554	0.0e+00	781.2	KO:K07030			Yes
2647781126	283	83.7	1	283	1	283	0.0e+00	515.4	KO:K01878	glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	EC:6.1.1.14	Yes
2647781127	682	60.2	5	682	6	683	0.0e+00	851.7	KO:K01879	glycyl-tRNA synthetase beta chain [EC:6.1.1.14]	EC:6.1.1.14	Yes
2647781128	301	72.1	3	300	7	304	0.0e+00	439.5	KO:K03595	GTP-binding protein Era		Yes
2647781130	247	43.8	1	247	1	248	0.0e+00	210.3	KO:K08590	carbon-nitrogen hydrolase family protein		Yes
2647781131	199	56.1	1	196	1	195	0.0e+00	225.3	KO:K01304	pyroglutamyl-peptidase [EC:3.4.19.3]	EC:3.4.19.3	Yes
2647781132	394	56.5	2	392	3	392	0.0e+00	482.6	KO:K14155	cystathione beta-lyase [EC:4.4.1.8]	EC:4.4.1.8	Yes
2647781133	338	55.5	1	336	1	337	0.0e+00	366.3	KO:K10716	voltage-gated potassium channel		Yes
2647781134	223	60.7	3	221	2	220	0.0e+00	289.3	KO:K01951	GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	EC:6.3.5.2	Yes
2647781136	495	70.9	1	495	1	495	0.0e+00	713.8	KO:K01745	histidine ammonia-lyase [EC:4.3.1.3]	EC:4.3.1.3	Yes
2647781137	226	77.1	4	226	1	223	0.0e+00	343.2	KO:K02029	polar amino acid transport system permease protein		Yes
2647781138	251	80.6	3	250	7	254	0.0e+00	402.1	KO:K02028	polar amino acid transport system ATP-binding protein [EC:3.6.3.21]	EC:3.6.3.21	Yes
2647781139	195	77.9	1	195	12	206	0.0e+00	305.4	KO:K02029	polar amino acid transport system permease protein		Yes
2647781140	239	79.9	1	239	1	239	0.0e+00	392.5	KO:K02030	polar amino acid transport system substrate-binding protein		Yes
2647781142	372	68.3	16	372	3	359	0.0e+00	515	KO:K00566	tRNA-specific 2-thiouridylase [EC:2.8.1.-]	EC:2.8.1.-	Yes
2647781156	585	85	1	585	1	585	0.0e+00	1038.9	KO:K03738	aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5]	EC:1.2.7.5	Yes
2647781166	81	58.8	6	73	23	89	6.7e-14	78.2	KO:K00088	IMP dehydrogenase [EC:1.1.1.205]	EC:1.1.1.205	Yes
2647781169	130	79.1	1	129	1	129	0.0e+00	216.1	KO:K09457	7-cyano-7-deazaguanine reductase [EC:1.7.1.13]	EC:1.7.1.13	Yes
2647781170	218	55.8	7	212	5	210	0.0e+00	258.5	KO:K09125	hypothetical protein		Yes
2647781171	324	54	4	324	8	334	0.0e+00	367.5	KO:K01179	endoglucanase [EC:3.2.1.4]	EC:3.2.1.4	Yes
2647781174	221	53.8	1	221	1	221	0.0e+00	260.4	KO:K01243	adenosylhomocysteine nucleosidase [EC:3.2.2.9]	EC:3.2.2.9	Yes
2647781175	112	72.3	1	112	1	112	8.2e-42	171.4	KO:K02503	histidine triad (HIT) family protein		Yes
2647781177	208	47.4	1	205	1	208	0.0e+00	190.3	KO:K16786	energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	EC:3.6.3.-	Yes
2647781178	265	45.6	7	256	2	251	0.0e+00	226.5	KO:K16787	energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	EC:3.6.3.-	Yes
2647781179	230	72.1	8	229	1	222	0.0e+00	325.9	KO:K07150			Yes
2647781181	118	71.2	1	118	1	118	0.0e+00	192.2	KO:K05919	superoxide reductase [EC:1.15.1.2]	EC:1.15.1.2	Yes
2647781182	244	70.2	1	243	1	243	0.0e+00	343.2	KO:K06196	cytochrome c-type biogenesis protein		Yes
2647781184	184	57.1	9	176	426	595	0.0e+00	193	KO:K07478	putative ATPase		Yes
2647781186	415	97.1	4	415	2	413	0.0e+00	804.7	KO:K03320	ammonium transporter, Amt family		Yes
2647781187	276	66.9	5	276	1	272	0.0e+00	360.9	KO:K07090			Yes
2647781188	396	51.9	2	391	5	402	0.0e+00	426.8	KO:K09927	hypothetical protein		Yes
2647781189	427	94.8	1	427	1	427	0.0e+00	801.2	KO:K07478	putative ATPase		Yes
2647781190	314	90.4	3	314	2	313	0.0e+00	570.1	KO:K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	EC:5.1.3.2	Yes
2647781191	206	76.7	1	206	1	206	0.0e+00	337.4	KO:K02334	DNA polymerase bacteriophage-type [EC:2.7.7.7]	EC:2.7.7.7	Yes
2647781193	229	42.2	1	223	1	223	0.0e+00	200.7	KO:K02039	phosphate transport system protein		Yes
2647781194	275	49.6	1	272	16	287	0.0e+00	282.3	KO:K00858	NAD+ kinase [EC:2.7.1.23]	EC:2.7.1.23	Yes
2647781195	100	50	1	100	1	100	8.2e-25	114.8	KO:K02221	YggT family protein		Yes
2647781196	345	81	9	343	3	338	0.0e+00	528.9	KO:K03551	holliday junction DNA helicase RuvB [EC:3.6.4.12]	EC:3.6.4.12	Yes
2647781197	432	86.1	1	432	1	432	0.0e+00	782.7	KO:K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	EC:6.1.1.22	Yes
