gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2812943117	329	78.12	1	328	1	329	0.0e+00	581	KO:K00057	glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	EC:1.1.1.94	Yes
2812943118	317	73.5	1	317	1	317	0.0e+00	557	KO:K03439	tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]	EC:2.1.1.33	Yes
2812943119	179	93.6	8	179	2	173	1.2e-118	378	KO:K00760	hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	EC:2.4.2.8	Yes
2812943121	786	82.82	1	786	1	786	0.0e+00	1480	KO:K03655	ATP-dependent DNA helicase RecG [EC:3.6.4.12]	EC:3.6.4.12	Yes
2812943123	159	71.25	1	158	1	160	3.1e-82	273	KO:K09122	uncharacterized protein		Yes
2812943126	915	83.83	1	915	1	915	0.0e+00	1870	KO:K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	EC:6.1.1.5	Yes
2812943128	227	45.81	1	221	2	227	3.5e-62	222	KO:K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	EC:3.1.3.48	Yes
2812943130	247	80.16	1	247	1	247	0.0e+00	472	KO:K07238	zinc transporter, ZIP family		Yes
2812943132	639	83.59	1	639	1	640	0.0e+00	1270	KO:K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	EC:6.1.1.10	Yes
2812943133	808	89.73	1	808	1	808	0.0e+00	1640	KO:K02469	DNA gyrase subunit A [EC:5.99.1.3]	EC:5.99.1.3	Yes
2812943134	208	89.9	1	208	1	208	0.0e+00	441	KO:K01356	repressor LexA [EC:3.4.21.88]	EC:3.4.21.88	Yes
2812943135	152	75.17	1	149	1	149	1.2e-80	267	KO:K01808	ribose 5-phosphate isomerase B [EC:5.3.1.6]	EC:5.3.1.6	Yes
2812943137	835	69.88	6	835	4	826	0.0e+00	1370	KO:K07277	outer membrane protein insertion porin family		Yes
2812943139	236	62.44	17	236	1	221	2.3e-103	340	KO:K07053	uncharacterized protein		Yes
