gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2509099777	337	100	1	337	1	337	0.0e+00	654.8	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2509099778	248	100	1	248	1	248	0.0e+00	476.1	KO:K01992	ABC-2 type transport system permease protein		Yes
2509099780	233	100	1	233	1	233	0.0e+00	461.1	KO:K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	EC:2.1.1.193	Yes
2509099781	425	100	1	425	1	425	0.0e+00	851.7	KO:K01875	seryl-tRNA synthetase [EC:6.1.1.11]	EC:6.1.1.11	Yes
2509099784	268	100	1	268	1	268	0.0e+00	530.8	KO:K07001	NTE family protein		Yes
2509099789	445	100	1	445	1	445	0.0e+00	891.7	KO:K03215	23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	EC:2.1.1.190	Yes
2509099790	855	100	1	855	1	855	0.0e+00	1749.6	KO:K00688	starch phosphorylase [EC:2.4.1.1]	EC:2.4.1.1	Yes
2509099792	206	100	1	206	1	206	0.0e+00	410.6	KO:K01356	repressor LexA [EC:3.4.21.88]	EC:3.4.21.88	Yes
2509099794	251	100	1	251	1	251	0.0e+00	503.1	KO:K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	EC:5.4.99.22	Yes
2509099795	176	100	1	176	1	176	0.0e+00	344.4	KO:K06024	segregation and condensation protein B		Yes
2509099796	225	100	1	225	1	225	0.0e+00	443.7	KO:K05896	segregation and condensation protein A		Yes
2509099797	325	100	1	325	1	325	0.0e+00	661.4	KO:K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	EC:6.1.1.2	Yes
2509099800	475	100	1	475	1	475	0.0e+00	962.6	KO:K00283	glycine dehydrogenase subunit 2 [EC:1.4.4.2]	EC:1.4.4.2	Yes
2509099801	452	100	1	452	1	452	0.0e+00	892.5	KO:K00282	glycine dehydrogenase subunit 1 [EC:1.4.4.2]	EC:1.4.4.2	Yes
2509099802	119	100	1	119	1	119	0.0e+00	236.5	KO:K02437	glycine cleavage system H protein		Yes
2509099803	368	100	1	368	1	368	0.0e+00	741.5	KO:K00605	aminomethyltransferase [EC:2.1.2.10]	EC:2.1.2.10	Yes
2509099805	322	100	1	322	1	322	0.0e+00	627.9	KO:K00850	6-phosphofructokinase 1 [EC:2.7.1.11]	EC:2.7.1.11	Yes
2509099806	475	100	1	475	1	475	0.0e+00	917.5	KO:K00873	pyruvate kinase [EC:2.7.1.40]	EC:2.7.1.40	Yes
2509099807	939	100	1	939	1	939	0.0e+00	1868.6	KO:K03701	excinuclease ABC subunit A		Yes
2509099808	390	100	1	390	1	390	0.0e+00	762.3	KO:K09133	hypothetical protein		Yes
2509099809	423	100	1	423	1	423	0.0e+00	835.5	KO:K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	EC:2.1.2.1	Yes
2509099811	353	100	1	353	1	353	0.0e+00	693	KO:K00929	butyrate kinase [EC:2.7.2.7]	EC:2.7.2.7	Yes
2509099812	297	100	1	297	1	297	0.0e+00	567.4	KO:K00634	phosphate butyryltransferase [EC:2.3.1.19]	EC:2.3.1.19	Yes
2509099813	362	100	1	362	1	362	0.0e+00	716.5	KO:K00929	butyrate kinase [EC:2.7.2.7]	EC:2.7.2.7	Yes
2509099815	76	100	1	76	1	76	1.2e-41	170.2	KO:K00176	2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]	EC:1.2.7.3	Yes
2509099816	351	100	1	351	1	351	0.0e+00	699.9	KO:K00174	2-oxoglutarate ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3]	EC:1.2.7.3	Yes
2509099817	251	100	1	251	1	251	0.0e+00	515	KO:K00175	2-oxoglutarate ferredoxin oxidoreductase subunit beta [EC:1.2.7.3]	EC:1.2.7.3	Yes
2509099818	182	100	1	182	1	182	0.0e+00	357.1	KO:K00177	2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]	EC:1.2.7.3	Yes
2509099819	211	58.9	1	202	1	201	0.0e+00	253.8	KO:K15519	deoxyadenosine/deoxycytidine kinase [EC:2.7.1.76 2.7.1.74]	EC:2.7.1.74	Yes
2509099819	211	58.9	1	202	1	201	0.0e+00	253.8	KO:K15519	deoxyadenosine/deoxycytidine kinase [EC:2.7.1.76 2.7.1.74]	EC:2.7.1.76	Yes
2509099820	206	100	1	206	1	206	0.0e+00	414.1	KO:K15518	deoxyguanosine kinase [EC:2.7.1.113]	EC:2.7.1.113	Yes
2509099824	714	100	1	714	1	714	0.0e+00	1427.2	KO:K07316	adenine-specific DNA-methyltransferase [EC:2.1.1.72]	EC:2.1.1.72	Yes
2509099825	957	100	1	957	1	957	0.0e+00	1904.8	KO:K01156	type III restriction enzyme [EC:3.1.21.5]	EC:3.1.21.5	Yes
2509099832	373	100	1	373	1	373	0.0e+00	763.5	KO:K00773	queuine tRNA-ribosyltransferase [EC:2.4.2.29]	EC:2.4.2.29	Yes
2509099834	270	100	1	270	1	270	0.0e+00	543.5	KO:K03783	purine-nucleoside phosphorylase [EC:2.4.2.1]	EC:2.4.2.1	Yes
2509099835	325	100	1	325	1	325	0.0e+00	649.8	KO:K06881	phosphoesterase RecJ domain-containing protein		Yes
2509099836	140	100	1	140	1	140	0.0e+00	280.4	KO:K05569	multicomponent Na+:H+ antiporter subunit E		Yes
2509099837	86	100	1	86	1	86	2.2e-39	162.9	KO:K05570	multicomponent Na+:H+ antiporter subunit F		Yes
2509099838	93	100	1	93	1	93	5.6e-44	178.3	KO:K05571	multicomponent Na+:H+ antiporter subunit G		Yes
2509099839	245	35	4	245	6	258	1.2e-37	158.7	KO:K07242	putative multicomponent Na+:H+ antiporter subunit B		Yes
2509099840	227	100	1	227	1	227	0.0e+00	453.4	KO:K05566	multicomponent Na+:H+ antiporter subunit B		Yes
2509099841	112	100	1	112	1	112	0.0e+00	213.4	KO:K05567	multicomponent Na+:H+ antiporter subunit C		Yes
2509099842	475	100	1	475	1	475	0.0e+00	924.5	KO:K05568	multicomponent Na+:H+ antiporter subunit D		Yes
2509099845	649	100	1	649	1	649	0.0e+00	1281.5	KO:K04759	ferrous iron transport protein B		Yes
2509099847	151	100	1	151	1	151	0.0e+00	295.4	KO:K04758	ferrous iron transport protein A		Yes
2509099851	780	100	1	780	1	780	0.0e+00	1540.8	KO:K03655	ATP-dependent DNA helicase RecG [EC:3.6.4.12]	EC:3.6.4.12	Yes
2509099853	125	100	1	125	1	125	0.0e+00	258.1	KO:K02241	competence protein ComFB		Yes
2509099855	679	100	1	679	1	679	0.0e+00	1336.6	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:2.7.7.72	Yes
2509099855	679	100	1	679	1	679	0.0e+00	1336.6	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:3.1.3.-	Yes
2509099855	679	100	1	679	1	679	0.0e+00	1336.6	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:3.1.4.-	Yes
2509099860	373	100	1	373	1	373	0.0e+00	746.5	KO:K01791	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]	EC:5.1.3.14	Yes
2509099862	410	100	1	410	1	410	0.0e+00	803.1	KO:K03544	ATP-dependent Clp protease ATP-binding subunit ClpX		Yes
2509099863	335	100	1	335	1	335	0.0e+00	666	KO:K01409	N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]	EC:2.3.1.234	Yes
2509099867	575	39.7	1	570	3	574	0.0e+00	450.7	KO:K06148	ATP-binding cassette, subfamily C, bacterial		Yes
2509099872	462	100	1	462	1	462	0.0e+00	932.6	KO:K06139	pyrroloquinoline quinone biosynthesis protein E		Yes
2509099876	455	99.8	1	455	1	455	0.0e+00	904.4	KO:K06921			Yes
2509099878	449	100	1	449	1	449	0.0e+00	911.4	KO:K06921			Yes
2509099883	216	100	1	216	1	216	0.0e+00	418.7	KO:K03413	two-component system, chemotaxis family, response regulator CheY		Yes
2509099884	532	100	1	532	1	532	0.0e+00	1063.1	KO:K03407	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	EC:2.7.13.3	Yes
2509099891	666	100	1	666	1	666	0.0e+00	1321.2	KO:K01972	DNA ligase (NAD+) [EC:6.5.1.2]	EC:6.5.1.2	Yes
2509099892	216	100	1	216	1	216	0.0e+00	421.8	KO:K07507	putative Mg2+ transporter-C (MgtC) family protein		Yes
2509099893	118	100	1	118	1	118	0.0e+00	232.3	KO:K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	EC:2.7.8.7	Yes
2509099895	773	100	1	773	1	773	0.0e+00	1508.4	KO:K07456	DNA mismatch repair protein MutS2		Yes
2509099897	611	100	1	611	1	611	0.0e+00	1212.6	KO:K01662	1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]	EC:2.2.1.7	Yes
2509099898	142	100	1	142	1	142	0.0e+00	280.4	KO:K03625	N utilization substance protein B		Yes
2509099900	185	100	1	185	1	185	0.0e+00	369.4	KO:K02356	elongation factor P		Yes
2509099901	360	100	1	360	1	360	0.0e+00	701.4	KO:K01262	Xaa-Pro aminopeptidase [EC:3.4.11.9]	EC:3.4.11.9	Yes
2509099902	803	100	1	803	1	803	0.0e+00	1572	KO:K03555	DNA mismatch repair protein MutS		Yes
2509099903	198	100	1	198	1	198	0.0e+00	388.3	KO:K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	EC:3.4.21.92	Yes
2509099904	81	100	1	81	1	81	8.1e-39	161	KO:K09777	hypothetical protein		Yes
2509099905	442	100	1	442	1	442	0.0e+00	880.6	KO:K03979	GTP-binding protein		Yes
2509099906	185	100	1	185	1	185	0.0e+00	380.6	KO:K00969	nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]	EC:2.7.7.18	Yes
2509099907	263	100	1	263	1	263	0.0e+00	526.2	KO:K00014	shikimate dehydrogenase [EC:1.1.1.25]	EC:1.1.1.25	Yes
2509099908	393	100	1	393	1	393	0.0e+00	794.7	KO:K06969	23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	EC:2.1.1.191	Yes
2509099910	541	100	1	541	1	541	0.0e+00	1054.7	KO:K15986	manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]	EC:3.6.1.1	Yes
2509099911	169	100	1	169	1	169	0.0e+00	331.6	KO:K06142	outer membrane protein		Yes
2509099912	236	100	1	236	1	236	0.0e+00	465.3	KO:K06861	lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]	EC:3.6.3.-	Yes
2509099913	174	100	1	174	1	174	0.0e+00	346.7	KO:K06966			Yes
2509099914	468	100	1	468	1	468	0.0e+00	953.4	KO:K01885	glutamyl-tRNA synthetase [EC:6.1.1.17]	EC:6.1.1.17	Yes
2509099915	402	100	1	402	1	402	0.0e+00	786.9	KO:K13038	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase [EC:4.1.1.36 6.3.2.5]	EC:4.1.1.36	Yes
2509099915	402	100	1	402	1	402	0.0e+00	786.9	KO:K13038	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase [EC:4.1.1.36 6.3.2.5]	EC:6.3.2.5	Yes
2509099917	302	100	1	302	1	302	0.0e+00	586.3	KO:K07088			Yes
2509099918	125	100	1	125	1	125	0.0e+00	254.6	KO:K06929			Yes
2509099919	499	100	1	499	1	499	0.0e+00	968.4	KO:K03980	putative peptidoglycan lipid II flippase		Yes
2509099920	318	100	1	318	1	318	0.0e+00	637.5	KO:K00882	1-phosphofructokinase [EC:2.7.1.56]	EC:2.7.1.56	Yes
2509099922	430	100	1	430	1	430	0.0e+00	864	KO:K18707	threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]	EC:2.8.4.5	Yes
2509099923	273	100	1	273	1	273	0.0e+00	555.1	KO:K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	EC:2.6.1.42	Yes
2509099925	642	100	1	642	1	642	0.0e+00	1275	KO:K02470	DNA gyrase subunit B [EC:5.99.1.3]	EC:5.99.1.3	Yes
2509099927	438	100	1	438	1	438	0.0e+00	853.6	KO:K03590	cell division protein FtsA		Yes
2509099928	370	100	1	370	1	370	0.0e+00	724.2	KO:K03531	cell division protein FtsZ		Yes
2509099929	379	100	1	379	1	379	0.0e+00	747.7	KO:K02652	type IV pilus assembly protein PilB		Yes
2509099932	254	100	1	254	1	254	0.0e+00	513.1	KO:K19091	CRISPR-associated endoribonuclease Cas6 [EC:3.1.-.-]	EC:3.1.-	Yes
2509099933	459	100	1	459	1	459	0.0e+00	931.4	KO:K19088	CRISPR-associated protein Cst1		Yes
2509099934	350	100	1	350	1	350	0.0e+00	702.6	KO:K19075	CRISPR-associated protein Cst2		Yes
2509099935	218	100	1	218	1	218	0.0e+00	444.9	KO:K19090	CRISPR-associated protein Cas5t		Yes
2509099936	783	100	1	783	1	783	0.0e+00	1585.5	KO:K07012	CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 3.6.4.-]	EC:3.1.-	Yes
2509099936	783	100	1	783	1	783	0.0e+00	1585.5	KO:K07012	CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 3.6.4.-]	EC:3.6.4.-	Yes
2509099937	167	100	1	167	1	167	0.0e+00	336.3	KO:K07464	CRISPR-associated exonuclease Cas4 [EC:3.1.12.1]	EC:3.1.12.1	Yes
2509099938	331	100	1	331	1	331	0.0e+00	657.9	KO:K15342	CRISP-associated protein Cas1		Yes
2509099939	86	100	1	86	1	86	5.7e-43	174.9	KO:K09951	CRISPR-associated protein Cas2		Yes
2509099942	91	100	1	91	1	91	4.2e-45	182.2	KO:K07483	transposase		Yes
2509099947	576	100	1	576	1	576	0.0e+00	1127.5	KO:K06147	ATP-binding cassette, subfamily B, bacterial		Yes
2509099948	584	100	1	584	1	584	0.0e+00	1134.8	KO:K06147	ATP-binding cassette, subfamily B, bacterial		Yes
2509099949	424	100	1	424	1	424	0.0e+00	849	KO:K06001	tryptophan synthase beta chain [EC:4.2.1.20]	EC:4.2.1.20	Yes
2509099956	518	100	1	518	1	518	0.0e+00	1057.4	KO:K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	EC:2.1.1.72	Yes
2509099957	206	100	1	206	1	206	0.0e+00	409.1	KO:K01356	repressor LexA [EC:3.4.21.88]	EC:3.4.21.88	Yes
2509099961	322	100	1	322	1	322	0.0e+00	642.5	KO:K07455	recombination protein RecT		Yes
2509099965	424	100	1	424	1	424	0.0e+00	827.8	KO:K02314	replicative DNA helicase [EC:3.6.4.12]	EC:3.6.4.12	Yes
2509099966	155	100	1	155	1	155	0.0e+00	317.8	KO:K03111	single-strand DNA-binding protein		Yes
2509099967	139	100	1	139	1	139	0.0e+00	276.6	KO:K01520	dUTP pyrophosphatase [EC:3.6.1.23]	EC:3.6.1.23	Yes
2509099970	121	100	1	121	1	121	0.0e+00	250.4	KO:K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.22.4]	EC:3.1.22.4	Yes
2509099980	415	100	1	415	1	415	0.0e+00	843.6	KO:K06909	phage terminase large subunit		Yes
2509100009	536	100	1	536	1	536	0.0e+00	1036.9	KO:K03631	DNA repair protein RecN (Recombination protein N)		Yes
2509100011	302	100	1	302	1	302	0.0e+00	604	KO:K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	EC:1.3.1.98	Yes
2509100013	373	100	1	373	1	373	0.0e+00	747.7	KO:K06948			Yes
2509100014	195	100	1	195	1	195	0.0e+00	386	KO:K15024	putative phosphotransacetylase [EC:2.3.1.8]	EC:2.3.1.8	Yes
2509100017	209	100	1	209	1	209	0.0e+00	413.3	KO:K03091	RNA polymerase sporulation-specific sigma factor		Yes
2509100019	826	100	1	826	1	826	0.0e+00	1702.2	KO:K01869	leucyl-tRNA synthetase [EC:6.1.1.4]	EC:6.1.1.4	Yes
2509100020	227	100	1	227	1	227	0.0e+00	444.9	KO:K01926	redox-sensing transcriptional repressor		Yes
2509100022	229	100	1	229	1	229	0.0e+00	449.9	KO:K07056	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]	EC:2.1.1.198	Yes
2509100023	472	100	1	472	1	472	0.0e+00	925.2	KO:K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	EC:3.1.11.6	Yes
2509100028	307	100	1	307	1	307	0.0e+00	612.5	KO:K16370	6-phosphofructokinase 2 [EC:2.7.1.11]	EC:2.7.1.11	Yes
2509100029	186	100	1	186	1	186	0.0e+00	370.9	KO:K00762	orotate phosphoribosyltransferase [EC:2.4.2.10]	EC:2.4.2.10	Yes
2509100030	252	100	1	252	1	252	0.0e+00	502.7	KO:K01591	orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]	EC:4.1.1.23	Yes
2509100031	296	100	1	296	1	296	0.0e+00	588.2	KO:K17828	dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]	EC:1.3.1.14	Yes
2509100032	234	100	1	234	1	234	0.0e+00	480.3	KO:K02823	dihydroorotate dehydrogenase electron transfer subunit		Yes
2509100033	402	100	1	402	1	402	0.0e+00	807.7	KO:K01465	dihydroorotase [EC:3.5.2.3]	EC:3.5.2.3	Yes
2509100034	527	100	1	527	1	527	0.0e+00	1068.9	KO:K00608	aspartate carbamoyltransferase [EC:2.1.3.2]	EC:2.1.3.2	Yes
