gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2651317985	356	66.57	1	350	1	350	0.0e+00	552	KO:K02563	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	EC:2.4.1.227	Yes
2651317986	451	66.07	1	448	1	448	0.0e+00	704	KO:K01924	UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	EC:6.3.2.8	Yes
2651317990	895	69.13	3	895	3	885	0.0e+00	1420	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:2.7.7.72	Yes
2651317990	895	69.13	3	895	3	885	0.0e+00	1420	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:3.1.3.-	Yes
2651317990	895	69.13	3	895	3	885	0.0e+00	1420	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:3.1.4.-	Yes
2651317991	200	64.77	1	193	4	196	4.6e-95	313	KO:K02242	competence protein ComFC		Yes
2651317997	267	64.82	4	256	3	255	1.5e-119	389	KO:K07001	NTE family protein		Yes
2651318003	185	79.46	1	185	1	185	1.1e-108	350	KO:K02356	elongation factor P		Yes
2651318004	65	90.77	1	65	1	65	2.3e-41	147	KO:K03704	cold shock protein (beta-ribbon, CspA family)		Yes
2651318005	247	64.37	1	247	1	247	7.1e-111	363	KO:K01619	deoxyribose-phosphate aldolase [EC:4.1.2.4]	EC:4.1.2.4	Yes
2651318007	620	79.32	1	616	1	618	0.0e+00	1200	KO:K00527	ribonucleoside-triphosphate reductase [EC:1.17.4.2]	EC:1.17.4.2	Yes
2651318008	217	64.93	7	217	4	214	4.1e-101	332	KO:K04069	pyruvate formate lyase activating enzyme [EC:1.97.1.4]	EC:1.97.1.4	Yes
2651318010	258	47	43	257	102	317	1.7e-68	243	KO:K09934	hypothetical protein		Yes
2651318011	324	74.29	6	324	7	325	0.0e+00	585	KO:K02064	thiamine transport system substrate-binding protein		Yes
2651318012	515	65.62	3	514	1	509	0.0e+00	783	KO:K02063	thiamine transport system permease protein		Yes
2651318017	258	72.27	3	258	3	258	0.0e+00	463	KO:K03928	carboxylesterase [EC:3.1.1.1]	EC:3.1.1.1	Yes
2651318018	305	76.9	1	303	1	303	0.0e+00	557	KO:K00016	L-lactate dehydrogenase [EC:1.1.1.27]	EC:1.1.1.27	Yes
2651318019	249	79.12	1	249	1	249	0.0e+00	465	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2651318020	239	63.18	1	239	1	239	1.5e-112	367	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2651318021	420	44.98	1	418	1	415	3.7e-130	434	KO:K01992	ABC-2 type transport system permease protein		Yes
2651318022	531	60.08	1	531	1	531	0.0e+00	769	KO:K01992	ABC-2 type transport system permease protein		Yes
2651318023	950	86.28	3	942	4	943	0.0e+00	1910	KO:K03701	excinuclease ABC subunit A		Yes
2651318024	407	57.92	2	386	18	402	0.0e+00	543	KO:K02824	uracil permease		Yes
2651318025	279	55.96	3	279	2	277	1.2e-110	365	KO:K17828	dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]	EC:1.3.1.14	Yes
2651318026	240	46.38	5	239	4	234	4.4e-70	246	KO:K02823	dihydroorotate dehydrogenase electron transfer subunit		Yes
2651318027	429	54.14	4	426	1	418	0.0e+00	512	KO:K01465	dihydroorotase [EC:3.5.2.3]	EC:3.5.2.3	Yes
2651318028	185	51.35	1	184	415	599	9.2e-60	212	KO:K07478	putative ATPase		Yes
2651318030	907	75.77	4	907	1	896	0.0e+00	1590	KO:K02335	DNA polymerase I [EC:2.7.7.7]	EC:2.7.7.7	Yes
2651318031	443	67.36	1	433	1	435	0.0e+00	704	KO:K14441	ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]	EC:2.8.4.4	Yes
2651318032	172	67.46	1	169	1	169	8.7e-80	267	KO:K00995	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	EC:2.7.8.5	Yes
2651318033	205	67.71	12	203	11	202	8.1e-98	322	KO:K01975	2'-5' RNA ligase [EC:6.5.1.-]	EC:6.5.1.-	Yes
2651318034	373	82.47	1	365	1	364	0.0e+00	698	KO:K03553	recombination protein RecA		Yes
2651318035	162	67.74	3	157	2	156	1.6e-72	245	KO:K03565	regulatory protein		Yes
2651318036	518	82.36	3	518	2	517	0.0e+00	960	KO:K18682	ribonucrease Y [EC:3.1.-.-]	EC:3.1.-	Yes
2651318043	163	75.46	1	163	1	163	6.5e-92	300	KO:K09129	hypothetical protein		Yes
2651318044	156	77.42	1	155	1	155	6.9e-91	297	KO:K06910			Yes
2651318046	456	82.42	1	455	1	455	0.0e+00	893	KO:K01668	tyrosine phenol-lyase [EC:4.1.99.2]	EC:4.1.99.2	Yes
2651318048	124	57.72	1	123	12	134	2.5e-48	173	KO:K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	EC:3.5.99.10	Yes
2651318054	377	71.09	1	377	1	377	0.0e+00	639	KO:K04487	cysteine desulfurase [EC:2.8.1.7]	EC:2.8.1.7	Yes
2651318056	95	91.4	1	93	1	93	3.1e-58	197	KO:K09777	hypothetical protein		Yes
2651318057	215	68.47	1	203	1	201	3.4e-99	326	KO:K00942	guanylate kinase [EC:2.7.4.8]	EC:2.7.4.8	Yes
2651318058	63	67.74	1	62	1	62	1.1e-25	103	KO:K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	EC:2.7.7.6	Yes
2651318059	424	79.48	1	424	1	424	0.0e+00	807	KO:K01875	seryl-tRNA synthetase [EC:6.1.1.11]	EC:6.1.1.11	Yes
2651318060	233	57.14	1	231	1	231	2.6e-95	317	KO:K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	EC:2.1.1.193	Yes
2651318061	278	67.75	1	276	1	276	0.0e+00	467	KO:K03442	small conductance mechanosensitive channel		Yes
2651318064	220	67.12	1	219	1	219	3.4e-110	358	KO:K02389	flagellar basal-body rod modification protein FlgD		Yes
2651318065	712	70.42	1	712	1	702	0.0e+00	1100	KO:K02390	flagellar hook protein FlgE		Yes
2651318066	62	75	1	60	1	60	1.8e-29	113	KO:K02385	flagellar protein FlbD		Yes
2651318067	259	75.88	1	257	1	257	0.0e+00	461	KO:K02556	chemotaxis protein MotA		Yes
2651318068	291	75.61	5	291	4	290	0.0e+00	505	KO:K02557	chemotaxis protein MotB		Yes
2651318069	175	70.3	10	174	10	174	8.4e-78	261	KO:K02415	flagellar FliL protein		Yes
2651318070	360	70.14	1	355	1	350	0.0e+00	585	KO:K02416	flagellar motor switch protein FliM		Yes
2651318071	376	69.21	3	376	4	372	0.0e+00	560	KO:K02417	flagellar motor switch protein FliN/FliY		Yes
2651318073	573	69.81	1	573	1	573	0.0e+00	961	KO:K06147	ATP-binding cassette, subfamily B, bacterial		Yes
2651318074	645	46.02	7	643	4	643	0.0e+00	682	KO:K06147	ATP-binding cassette, subfamily B, bacterial		Yes
2651318074	645	74.03	1	643	1	643	0.0e+00	1110	KO:K06148	ATP-binding cassette, subfamily C, bacterial		Yes
2651318075	389	72.46	1	374	1	374	0.0e+00	628	KO:K01305	beta-aspartyl-dipeptidase (metallo-type) [EC:3.4.19.-]	EC:3.4.19.-	Yes
2651318076	336	68.98	1	332	1	332	0.0e+00	560	KO:K00971	mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	EC:2.7.7.13	Yes
2651318077	73	81.69	1	71	1	71	5.9e-45	158	KO:K02909	large subunit ribosomal protein L31		Yes
2651318078	125	72	1	125	1	123	6.1e-62	212	KO:K07571	S1 RNA binding domain protein		Yes
2651318079	422	73.81	1	420	1	420	0.0e+00	757	KO:K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	EC:6.1.1.21	Yes
2651318080	357	75.63	1	357	1	357	0.0e+00	638	KO:K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	EC:2.7.7.24	Yes
2651318082	361	80.33	1	361	1	360	0.0e+00	672	KO:K04940	opine dehydrogenase [EC:1.5.1.28]	EC:1.5.1.28	Yes
2651318084	712	73.77	1	712	1	713	0.0e+00	1300	KO:K07407	alpha-galactosidase [EC:3.2.1.22]	EC:3.2.1.22	Yes
2651318092	427	67.29	1	425	1	425	0.0e+00	690	KO:K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	EC:3.4.21.102	Yes
2651318094	631	59.71	4	615	3	613	0.0e+00	860	KO:K03798	cell division protease FtsH [EC:3.4.24.-]	EC:3.4.24.-	Yes
2651318098	233	73.36	5	233	3	231	2.9e-126	405	KO:K02003	putative ABC transport system ATP-binding protein		Yes
2651318099	402	78.36	1	402	1	402	0.0e+00	702	KO:K02004	putative ABC transport system permease protein		Yes
2651318102	155	61.94	1	155	1	155	2.7e-70	238	KO:K07095			Yes
2651318103	350	77.94	1	349	1	349	0.0e+00	625	KO:K08963	methylthioribose-1-phosphate isomerase [EC:5.3.1.23]	EC:5.3.1.23	Yes
2651318104	270	67.79	1	267	1	267	0.0e+00	444	KO:K00575	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	EC:2.1.1.80	Yes
2651318108	104	75	1	104	1	104	9.7e-56	192	KO:K02888	large subunit ribosomal protein L21		Yes
2651318109	98	61.22	1	98	1	98	9.1e-38	141	KO:K07584	hypothetical protein		Yes
2651318110	92	77.91	1	86	1	85	2.0e-43	156	KO:K02899	large subunit ribosomal protein L27		Yes
2651318112	151	67.55	1	151	1	151	1.4e-77	258	KO:K02871	large subunit ribosomal protein L13		Yes
2651318113	135	82.96	1	135	1	135	8.1e-81	266	KO:K02996	small subunit ribosomal protein S9		Yes
2651318114	577	67.82	1	576	1	578	0.0e+00	948	KO:K02316	DNA primase [EC:2.7.7.-]	EC:2.7.7.-	Yes
2651318115	418	72.71	1	414	1	410	0.0e+00	690	KO:K03086	RNA polymerase primary sigma factor		Yes
2651318116	659	74.23	15	655	59	706	0.0e+00	1120	KO:K03657	DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]	EC:3.6.4.12	Yes
2651318117	132	95.16	8	131	1	124	1.6e-84	276	KO:K02950	small subunit ribosomal protein S12		Yes
2651318118	155	81.94	1	155	1	155	8.8e-94	305	KO:K02992	small subunit ribosomal protein S7		Yes
2651318119	695	81.15	1	695	1	695	0.0e+00	1320	KO:K02355	elongation factor G		Yes
2651318120	399	91.73	1	399	1	399	0.0e+00	854	KO:K02358	elongation factor Tu		Yes
2651318121	102	91.09	2	102	3	103	2.4e-64	216	KO:K02946	small subunit ribosomal protein S10		Yes
2651318122	213	83.41	1	211	1	211	0.0e+00	430	KO:K02906	large subunit ribosomal protein L3		Yes
2651318123	221	76.02	1	221	1	221	4.2e-129	412	KO:K02926	large subunit ribosomal protein L4		Yes
2651318124	98	77.55	1	98	1	98	9.3e-52	180	KO:K02892	large subunit ribosomal protein L23		Yes
2651318125	274	85.04	1	274	1	274	0.0e+00	552	KO:K02886	large subunit ribosomal protein L2		Yes
2651318126	95	89.47	1	95	1	95	4.7e-63	211	KO:K02965	small subunit ribosomal protein S19		Yes
2651318127	149	83.22	1	149	1	149	5.7e-90	293	KO:K02890	large subunit ribosomal protein L22		Yes
2651318128	210	80.48	1	210	1	210	8.8e-126	401	KO:K02982	small subunit ribosomal protein S3		Yes
2651318129	141	89.36	1	141	1	141	4.3e-93	301	KO:K02878	large subunit ribosomal protein L16		Yes
2651318130	66	86.36	1	66	1	66	9.0e-35	129	KO:K02904	large subunit ribosomal protein L29		Yes
2651318131	110	80	1	105	1	105	1.9e-56	195	KO:K02961	small subunit ribosomal protein S17		Yes
2651318132	122	87.7	1	122	1	122	2.3e-76	252	KO:K02874	large subunit ribosomal protein L14		Yes
2651318133	106	77.14	1	105	1	105	1.4e-59	203	KO:K02895	large subunit ribosomal protein L24		Yes
2651318134	185	85.33	1	184	1	184	8.1e-119	379	KO:K02931	large subunit ribosomal protein L5		Yes
2651318135	61	93.44	1	61	1	61	3.5e-39	141	KO:K02954	small subunit ribosomal protein S14		Yes
2651318136	134	84.33	1	134	1	134	5.4e-81	266	KO:K02994	small subunit ribosomal protein S8		Yes
2651318137	186	67.74	1	186	1	186	3.0e-90	298	KO:K02933	large subunit ribosomal protein L6		Yes
2651318138	123	75.61	1	123	1	122	6.2e-61	209	KO:K02881	large subunit ribosomal protein L18		Yes
2651318139	177	81.36	1	177	1	177	1.2e-100	327	KO:K02988	small subunit ribosomal protein S5		Yes
2651318140	61	78.33	1	60	1	60	1.4e-28	111	KO:K02907	large subunit ribosomal protein L30		Yes
2651318141	151	80.13	1	151	1	151	3.0e-87	286	KO:K02876	large subunit ribosomal protein L15		Yes
2651318142	426	82.16	1	426	1	426	0.0e+00	820	KO:K03076	preprotein translocase subunit SecY		Yes
2651318143	218	75.23	1	214	1	214	1.5e-119	385	KO:K00939	adenylate kinase [EC:2.7.4.3]	EC:2.7.4.3	Yes
2651318144	250	83.2	1	250	1	250	0.0e+00	493	KO:K01265	methionyl aminopeptidase [EC:3.4.11.18]	EC:3.4.11.18	Yes
2651318145	77	83.56	4	76	15	87	1.1e-41	149	KO:K02518	translation initiation factor IF-1		Yes
2651318146	38	86.84	1	38	1	38	2.2e-21	87.6	KO:K02919	large subunit ribosomal protein L36		Yes
2651318147	121	85.12	1	121	1	121	3.9e-75	248	KO:K02952	small subunit ribosomal protein S13		Yes
2651318148	129	86.05	1	129	1	129	3.1e-81	266	KO:K02948	small subunit ribosomal protein S11		Yes
2651318149	211	84.83	1	211	1	211	0.0e+00	426	KO:K02986	small subunit ribosomal protein S4		Yes
2651318150	356	76.97	1	356	1	353	0.0e+00	653	KO:K03040	DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	EC:2.7.7.6	Yes
2651318151	128	81.25	1	128	1	128	6.0e-71	237	KO:K02879	large subunit ribosomal protein L17		Yes
2651318154	440	73.43	1	428	1	429	0.0e+00	771	KO:K12960	5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28]	EC:3.5.4.28	Yes
2651318154	440	73.43	1	428	1	429	0.0e+00	771	KO:K12960	5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28]	EC:3.5.4.31	Yes
2651318158	271	72.32	1	271	1	271	0.0e+00	493	KO:K02108	F-type H+-transporting ATPase subunit a		Yes
2651318159	96	68.75	1	96	1	96	6.6e-44	158	KO:K02110	F-type H+-transporting ATPase subunit c		Yes
2651318160	164	70.99	1	162	1	162	3.9e-79	264	KO:K02109	F-type H+-transporting ATPase subunit b		Yes
2651318161	190	52.38	1	189	1	189	1.8e-71	246	KO:K02113	F-type H+-transporting ATPase subunit delta		Yes
2651318162	504	84.33	1	504	1	504	0.0e+00	974	KO:K02111	F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]	EC:3.6.3.14	Yes
2651318163	270	70	1	270	6	275	0.0e+00	437	KO:K02115	F-type H+-transporting ATPase subunit gamma		Yes
2651318164	465	87.53	1	465	1	465	0.0e+00	948	KO:K02112	F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]	EC:3.6.3.14	Yes
2651318165	135	67.42	4	135	1	132	1.9e-63	217	KO:K02114	F-type H+-transporting ATPase subunit epsilon		Yes
2651318169	340	76.26	1	337	1	337	0.0e+00	589	KO:K02446	fructose-1,6-bisphosphatase II [EC:3.1.3.11]	EC:3.1.3.11	Yes
2651318170	349	59.94	1	347	1	347	0.0e+00	501	KO:K07027			Yes
2651318171	344	38.17	1	337	2	334	1.0e-71	258	KO:K13678	1,2-diacylglycerol-3-alpha-glucose alpha-1,2-galactosyltransferase [EC:2.4.1.-]	EC:2.4.1.-	Yes
2651318172	803	63.76	1	803	1	802	0.0e+00	1220	KO:K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	EC:2.7.7.7	Yes
2651318173	322	66.77	1	316	1	313	0.0e+00	500	KO:K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	EC:5.4.99.23	Yes
2651318174	152	62.42	1	149	1	149	1.2e-67	231	KO:K03101	signal peptidase II [EC:3.4.23.36]	EC:3.4.23.36	Yes
2651318175	438	73.3	1	427	1	427	0.0e+00	760	KO:K01740	O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]	EC:2.5.1.49	Yes
2651318176	305	74.34	1	304	1	304	0.0e+00	570	KO:K00651	homoserine O-succinyltransferase [EC:2.3.1.46]	EC:2.3.1.46	Yes
2651318179	167	59.12	27	162	22	158	3.6e-54	194	KO:K00334	NADH-quinone oxidoreductase subunit E [EC:1.6.5.3]	EC:1.6.5.3	Yes
2651318179	167	71.86	1	167	1	167	1.3e-89	294	KO:K18330	NADP-reducing hydrogenase subunit HndA [EC:1.12.1.3]	EC:1.12.1.3	Yes
2651318180	124	66.12	1	121	1	121	7.3e-57	197	KO:K17992	NADP-reducing hydrogenase subunit HndB [EC:1.12.1.3]	EC:1.12.1.3	Yes
2651318181	485	67.91	3	485	114	596	0.0e+00	813	KO:K00335	NADH-quinone oxidoreductase subunit F [EC:1.6.5.3]	EC:1.6.5.3	Yes
2651318181	485	87.63	1	485	1	485	0.0e+00	1020	KO:K18331	NADP-reducing hydrogenase subunit HndC [EC:1.12.1.3]	EC:1.12.1.3	Yes
2651318182	578	59.1	1	576	1	575	0.0e+00	813	KO:K00336	NADH-quinone oxidoreductase subunit G [EC:1.6.5.3]	EC:1.6.5.3	Yes
2651318182	578	84.43	1	578	1	578	0.0e+00	1180	KO:K18332	NADP-reducing hydrogenase subunit HndD [EC:1.12.1.3]	EC:1.12.1.3	Yes
2651318185	1026	72.16	5	1024	2	1020	0.0e+00	1820	KO:K01191	alpha-mannosidase [EC:3.2.1.24]	EC:3.2.1.24	Yes
2651318188	171	67.06	1	170	1	170	1.7e-79	266	KO:K07240	chromate transporter		Yes
2651318189	186	62.15	1	177	1	177	3.4e-76	258	KO:K07240	chromate transporter		Yes
2651318190	235	77.45	1	235	1	234	0.0e+00	420	KO:K03710	GntR family transcriptional regulator		Yes
2651318191	106	72.64	1	106	51	156	3.4e-55	191	KO:K09776	hypothetical protein		Yes
2651318194	345	82.11	1	340	1	341	0.0e+00	672	KO:K01620	threonine aldolase [EC:4.1.2.5]	EC:4.1.2.5	Yes
2651318195	86	77.78	4	84	5	85	1.8e-41	150	KO:K04061	flagellar biosynthesis protein		Yes
2651318196	255	66.8	1	253	1	253	2.1e-126	408	KO:K00919	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	EC:2.7.1.148	Yes
2651318197	728	82.14	1	728	1	728	0.0e+00	1510	KO:K00700	1,4-alpha-glucan branching enzyme [EC:2.4.1.18]	EC:2.4.1.18	Yes
2651318198	306	68.11	2	302	30	329	0.0e+00	476	KO:K04096	DNA processing protein		Yes
2651318199	286	76.22	1	286	1	286	0.0e+00	504	KO:K04087	membrane protease subunit HflC [EC:3.4.-.-]	EC:3.4.-	Yes
2651318200	331	73.19	1	331	1	329	0.0e+00	569	KO:K04088	membrane protease subunit HflK [EC:3.4.-.-]	EC:3.4.-	Yes
2651318202	313	54.58	9	313	3	308	4.9e-122	401	KO:K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	EC:5.1.3.2	Yes
2651318203	412	78.83	1	411	1	411	0.0e+00	781	KO:K07478	putative ATPase		Yes
2651318204	834	50.3	1	834	1	832	0.0e+00	959	KO:K02035	peptide/nickel transport system substrate-binding protein		Yes
2651318205	349	87.39	1	349	1	349	0.0e+00	726	KO:K02033	peptide/nickel transport system permease protein		Yes
2651318206	470	76.91	12	470	5	463	0.0e+00	859	KO:K02034	peptide/nickel transport system permease protein		Yes
2651318207	323	84.21	1	323	1	323	0.0e+00	645	KO:K02031	peptide/nickel transport system ATP-binding protein		Yes
2651318208	343	81.05	1	343	1	343	0.0e+00	671	KO:K02032	peptide/nickel transport system ATP-binding protein		Yes
2651318209	311	67.05	1	311	1	349	0.0e+00	515	KO:K02033	peptide/nickel transport system permease protein		Yes
2651318211	177	85.31	1	177	1	177	5.1e-108	348	KO:K01419	ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]	EC:3.4.25.2	Yes
2651318212	296	64.38	1	292	1	292	0.0e+00	457	KO:K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	EC:6.3.2.4	Yes
2651318213	783	75.13	28	783	4	759	0.0e+00	1360	KO:K03168	DNA topoisomerase I [EC:5.99.1.2]	EC:5.99.1.2	Yes
2651318214	359	61.73	1	357	1	352	0.0e+00	519	KO:K03698	3'-5' exoribonuclease [EC:3.1.-.-]	EC:3.1.-	Yes
2651318215	373	60.05	5	372	3	370	0.0e+00	532	KO:K01775	alanine racemase [EC:5.1.1.1]	EC:5.1.1.1	Yes
2651318216	499	66.53	1	499	1	499	0.0e+00	808	KO:K01299	carboxypeptidase Taq [EC:3.4.17.19]	EC:3.4.17.19	Yes
2651318218	433	78.37	1	429	2	431	0.0e+00	776	KO:K01756	adenylosuccinate lyase [EC:4.3.2.2]	EC:4.3.2.2	Yes
2651318219	275	71.9	1	274	1	274	0.0e+00	451	KO:K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	EC:1.5.1.2	Yes
2651318220	416	72.12	1	416	1	416	0.0e+00	694	KO:K00147	glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]	EC:1.2.1.41	Yes
2651318221	362	45.3	4	360	1	353	3.7e-101	346	KO:K07444	putative N6-adenine-specific DNA methylase [EC:2.1.1.-]	EC:2.1.1.-	Yes
2651318225	575	49.56	9	575	11	577	0.0e+00	606	KO:K03406	methyl-accepting chemotaxis protein		Yes
2651318226	343	75.96	7	342	6	342	0.0e+00	628	KO:K01889	phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]	EC:6.1.1.20	Yes
2651318227	780	64.09	1	779	8	809	0.0e+00	1190	KO:K01890	phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]	EC:6.1.1.20	Yes
2651318229	453	72.19	1	453	1	453	0.0e+00	763	KO:K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2651318229	453	72.19	1	453	1	453	0.0e+00	763	KO:K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2651318230	477	77.52	1	476	1	476	0.0e+00	868	KO:K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2651318230	477	77.52	1	476	1	476	0.0e+00	868	KO:K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2651318232	380	56.99	1	379	1	378	0.0e+00	514	KO:K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.99.22]	EC:1.3.99.22	Yes
2651318233	167	75.6	1	167	1	168	4.7e-96	313	KO:K01493	dCMP deaminase [EC:3.5.4.12]	EC:3.5.4.12	Yes
2651318234	277	77.62	1	277	1	277	0.0e+00	528	KO:K00175	2-oxoglutarate ferredoxin oxidoreductase subunit beta [EC:1.2.7.3]	EC:1.2.7.3	Yes
2651318235	203	67.49	1	203	1	203	6.4e-98	322	KO:K00177	2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]	EC:1.2.7.3	Yes
2651318236	159	67.13	14	156	5	147	2.2e-65	225	KO:K00901	diacylglycerol kinase (ATP) [EC:2.7.1.107]	EC:2.7.1.107	Yes
2651318237	357	75.86	1	348	1	348	0.0e+00	627	KO:K03412	two-component system, chemotaxis family, response regulator CheB [EC:3.1.1.61]	EC:3.1.1.61	Yes
2651318238	458	70.99	4	458	1	455	0.0e+00	771	KO:K01448	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	EC:3.5.1.28	Yes
2651318239	121	61.86	1	118	1	118	2.1e-55	193	KO:K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	EC:2.7.8.7	Yes
2651318241	746	59.52	2	746	25	769	0.0e+00	1040	KO:K07456	DNA mismatch repair protein MutS2		Yes
2651318243	615	74.09	4	604	5	606	0.0e+00	1070	KO:K01662	1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]	EC:2.2.1.7	Yes
2651318244	144	67.86	1	140	8	147	1.6e-66	227	KO:K03625	N utilization substance protein B		Yes
2651318246	817	73.56	1	817	1	817	0.0e+00	1420	KO:K03555	DNA mismatch repair protein MutS		Yes
2651318247	204	92.42	1	198	1	198	0.0e+00	416	KO:K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	EC:3.4.21.92	Yes
2651318248	96	35.16	3	93	4	77	5.4e-11	63.8	KO:K09777	hypothetical protein		Yes
2651318250	467	66.6	1	467	1	467	0.0e+00	751	KO:K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	EC:3.1.11.6	Yes
