2510411473_2510065086_Mesotoga_prima	1bbe4d1dd8447a01dc95dc50eb08db12	1047	Pfam	PF00133	"tRNA synthetases class I (I, L, M and V)"	tRNA synthetases class1	20	632	0	T	16-01-2023	IPR002300	"Aminoacyl-tRNA synthetase, class Ia"	GO:0000166|GO:0004812|GO:0005524|GO:0006418	Reactome: R-HSA-2408522|Reactome: R-HSA-379716|Reactome: R-HSA-379726
2510411473_2510065086_Mesotoga_prima	1bbe4d1dd8447a01dc95dc50eb08db12	1047	Pfam	PF19302	Domain of unknown function (DUF5915)	Domain of unknown function (DUF5915)	852	1047	6.50E-59	T	16-01-2023	-	-		
2510411473_2510065086_Mesotoga_prima	1bbe4d1dd8447a01dc95dc50eb08db12	1047	Pfam	PF08264	Anticodon-binding domain of tRNA ligase	Anticodon-binding domain	688	836	2.60E-34	T	16-01-2023	IPR013155	"Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding"	GO:0004812|GO:0006418	Reactome: R-HSA-2408522|Reactome: R-HSA-379716|Reactome: R-HSA-379726
2510411473_2510065086_Mesotoga_prima	1bbe4d1dd8447a01dc95dc50eb08db12	1047	PRINTS	PR00984	Isoleucyl-tRNA synthetase signature		43	54	3.00E-30	T	16-01-2023	IPR002301	Isoleucine-tRNA ligase	GO:0000166|GO:0004822|GO:0005524|GO:0006428	Reactome: R-HSA-2408522|Reactome: R-HSA-379716|Reactome: R-HSA-379726
2510411473_2510065086_Mesotoga_prima	1bbe4d1dd8447a01dc95dc50eb08db12	1047	PRINTS	PR00984	Isoleucyl-tRNA synthetase signature		223	246	3.00E-30	T	16-01-2023	IPR002301	Isoleucine-tRNA ligase	GO:0000166|GO:0004822|GO:0005524|GO:0006428	Reactome: R-HSA-2408522|Reactome: R-HSA-379716|Reactome: R-HSA-379726
2510411473_2510065086_Mesotoga_prima	1bbe4d1dd8447a01dc95dc50eb08db12	1047	PRINTS	PR00984	Isoleucyl-tRNA synthetase signature		393	408	3.00E-30	T	16-01-2023	IPR002301	Isoleucine-tRNA ligase	GO:0000166|GO:0004822|GO:0005524|GO:0006428	Reactome: R-HSA-2408522|Reactome: R-HSA-379716|Reactome: R-HSA-379726
2510411473_2510065086_Mesotoga_prima	1bbe4d1dd8447a01dc95dc50eb08db12	1047	PRINTS	PR00984	Isoleucyl-tRNA synthetase signature		519	532	3.00E-30	T	16-01-2023	IPR002301	Isoleucine-tRNA ligase	GO:0000166|GO:0004822|GO:0005524|GO:0006428	Reactome: R-HSA-2408522|Reactome: R-HSA-379716|Reactome: R-HSA-379726
2510411473_2510065086_Mesotoga_prima	1bbe4d1dd8447a01dc95dc50eb08db12	1047	PRINTS	PR00984	Isoleucyl-tRNA synthetase signature		560	569	3.00E-30	T	16-01-2023	IPR002301	Isoleucine-tRNA ligase	GO:0000166|GO:0004822|GO:0005524|GO:0006428	Reactome: R-HSA-2408522|Reactome: R-HSA-379716|Reactome: R-HSA-379726
2510411473_2510065086_Mesotoga_prima	1bbe4d1dd8447a01dc95dc50eb08db12	1047	SUPERFAMILY	SSF52374	Nucleotidylyl transferase		14	648	0	T	16-01-2023	-	-		
2510411473_2510065086_Mesotoga_prima	1bbe4d1dd8447a01dc95dc50eb08db12	1047	SUPERFAMILY	SSF47323	Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases		964	1031	4.71E-05	T	16-01-2023	IPR009080	"Aminoacyl-tRNA synthetase, class Ia, anticodon-binding"	GO:0000166|GO:0004812|GO:0005524|GO:0006418	Reactome: R-HSA-2408522|Reactome: R-HSA-379716|Reactome: R-HSA-379726|Reactome: R-HSA-9725370
2510411473_2510065086_Mesotoga_prima	1bbe4d1dd8447a01dc95dc50eb08db12	1047	SUPERFAMILY	SSF47323	Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases		658	894	5.98E-58	T	16-01-2023	IPR009080	"Aminoacyl-tRNA synthetase, class Ia, anticodon-binding"	GO:0000166|GO:0004812|GO:0005524|GO:0006418	Reactome: R-HSA-2408522|Reactome: R-HSA-379716|Reactome: R-HSA-379726|Reactome: R-HSA-9725370
2510411473_2510065086_Mesotoga_prima	1bbe4d1dd8447a01dc95dc50eb08db12	1047	SUPERFAMILY	SSF50677	ValRS/IleRS/LeuRS editing domain		207	395	1.36E-48	T	16-01-2023	IPR009008	"Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain"	GO:0002161|GO:0006418	Reactome: R-HSA-2408522|Reactome: R-HSA-379716|Reactome: R-HSA-379726
2510411473_2510065086_Mesotoga_prima	1bbe4d1dd8447a01dc95dc50eb08db12	1047	TIGRFAM	TIGR00392	ileS: isoleucine--tRNA ligase		13	842	0	T	16-01-2023	IPR002301	Isoleucine-tRNA ligase	GO:0000166|GO:0004822|GO:0005524|GO:0006428	Reactome: R-HSA-2408522|Reactome: R-HSA-379716|Reactome: R-HSA-379726
2510411473_2510065086_Mesotoga_prima	1bbe4d1dd8447a01dc95dc50eb08db12	1047	CDD	cd00818	Active site		49	63	0	T	16-01-2023	-	-		
